"ID","Description","n_studies","n_cell_types","n_percentages","weighted_meta_pvalue","weighted_meta_padj","weighted_mean_NES","weighted_mean_pvalue","weighted_mean_padj","weighted_enhanced_score","effect_consistency","min_NES","max_NES","nes_range","individual_NES","individual_pvalue","individual_padj","individual_percentages","individual_cell_types","individual_weights","database","meta_group","weighted_analysis","analysis_version","weighted_meta_padj_corrected","log2_fold_enrichment","mean_nes","meta_fdr","meta_pvalue","meta_score","n_methods","cell_type","effect","regulation_pattern_set_membership","confidence_tier"
"GO:0015399","primary active transmembrane transporter activity",3,1,3,0.000300806739178841,0.00464862946973469,2.8871984863003,6.1648053063084e-06,0.00023650224351014,2.8871984863003,0.959265302643421,2.78974462087325,3.0175542425661,0.227809621692843,"2.79;3.018;2.853","7.8e-06;6.7e-07;2.0e-05","1.6e-04;2.0e-05;1.5e-03","5pct;10pct;25pct","376_Astro;376_Astro;376_Astro","0.5;0.4;0.1","GO_MF","376_Astro",TRUE,"v7_weighted_standalone",0.00149170555084589,2.8871984863003,2.8871984863003,0.00464862946973469,0.000300806739178841,2.8871984863003,3,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0030426","growth cone",3,1,3,0.000488380878487059,0.00212118027166725,2.88260670894727,1.19156757317357e-05,7.00966607448066e-05,2.88260670894727,0.913031624756427,2.67042359101993,3.16177472313302,0.491351132113084,"2.67;3.162;2.827","2.1e-05;9.6e-07;1.0e-05","9.4e-05;5.5e-06;2.1e-04","5pct;10pct;25pct","376_Astro;376_Astro;376_Astro","0.5;0.4;0.1","GO_CC","376_Astro",TRUE,"v7_weighted_standalone",0.00203772711368738,2.88260670894727,2.88260670894727,0.00212118027166725,0.000488380878487059,2.88260670894727,3,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0009117","nucleotide metabolic process",3,1,3,0.000391073878700227,0.00436210952708981,2.8659744706065,6.22429529340124e-05,0.00127320709738368,2.8659744706065,0.832177730297529,2.53679803799417,3.35796455591875,0.82116651792458,"2.537;3.358;2.544","9.1e-05;4.0e-08;1.7e-04","7.1e-04;1.6e-06;9.2e-03","5pct;10pct;25pct","376_Astro;376_Astro;376_Astro","0.5;0.4;0.1","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.0017525903452862,2.8659744706065,2.8659744706065,0.00436210952708981,0.000391073878700227,2.8659744706065,3,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0010647","positive regulation of cell communication",2,1,2,0.000110692952206402,0.00123630585862132,2.85510435368355,2.36682751500101e-05,0.00027112983420903,2.85510435368355,0.871064539672149,2.62135590658471,3.14728991255711,0.525934005972402,"2.621;3.147","4.3e-05;6.6e-08","4.9e-04;2.4e-06","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.000804459860190949,2.85510435368355,2.85510435368355,0.00123630585862132,0.000110692952206402,2.85510435368355,2,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0015318","inorganic molecular entity transmembrane transporter activity",3,1,3,0.000454044033559186,0.0056870701951735,2.85463842638274,3.73828636947961e-05,0.00116035326413735,2.85463842638274,0.855638165908886,2.47944675548353,3.23574344895407,0.756296693470539,"2.625;3.236;2.479","3.7e-05;1.9e-07;1.9e-04","4.3e-04;6.6e-06;9.4e-03","5pct;10pct;25pct","376_Astro;376_Astro;376_Astro","0.5;0.4;0.1","GO_MF","376_Astro",TRUE,"v7_weighted_standalone",0.00197623482232596,2.85463842638274,2.85463842638274,0.0056870701951735,0.000454044033559186,2.85463842638274,3,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0030427","site of polarized growth",3,1,3,0.000462786939828256,0.00202276115074993,2.85405468054709,1.19218326466321e-05,6.98770520767851e-05,2.85405468054709,0.920862281189909,2.67042359101993,3.10305652340579,0.432632932385861,"2.67;3.103;2.776","2.1e-05;8.0e-07;1.1e-05","9.4e-05;4.8e-06;2.1e-04","5pct;10pct;25pct","376_Astro;376_Astro;376_Astro","0.5;0.4;0.1","GO_CC","376_Astro",TRUE,"v7_weighted_standalone",0.00197873097277985,2.85405468054709,2.85405468054709,0.00202276115074993,0.000462786939828256,2.85405468054709,3,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0140352","export from cell",2,1,2,0.000166167833726993,0.00179586359286955,2.85085469643741,7.29144568801987e-06,0.000123219717990802,2.85085469643741,0.92826887453353,2.7215930461019,3.0124317593568,0.290838713254893,"2.722;3.012","1.2e-05;9.3e-07","2.1e-04;1.9e-05","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.00110474219126187,2.85085469643741,2.85085469643741,0.00179586359286955,0.000166167833726993,2.85085469643741,2,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0050808","synapse organization",3,1,3,0.000475955075240467,0.00606922036939691,2.84710222012884,2.10672355503361e-05,0.000396647981244972,2.84710222012884,0.92002049566517,2.64227188974847,3.1005524542337,0.458280564485229,"2.642;3.101;2.857","4.0e-05;4.2e-07;7.7e-06","4.8e-04;1.1e-05;1.5e-03","5pct;10pct;25pct","376_Astro;376_Astro;376_Astro","0.5;0.4;0.1","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.00200446812887968,2.84710222012884,2.84710222012884,0.00606922036939691,0.000475955075240467,2.84710222012884,3,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0031490","chromatin DNA binding",1,1,1,2.1668098179629e-05,0.00150376601366625,-2.84669502320136,2.1668098179629e-05,0.00150376601366625,2.84669502320136,1,-2.84669502320136,-2.84669502320136,0,"-2.847","2.2e-05","1.5e-03","25pct","376_Astro","0.1","GO_MF","376_Astro",TRUE,"v7_weighted_standalone",0.000267534681605623,-2.84669502320136,-2.84669502320136,0.00150376601366625,2.1668098179629e-05,2.84669502320136,1,"376_Astro","parity","Under-represented","Method-Specific"
"GO:0120036","plasma membrane bounded cell projection organization",3,1,3,0.000441001660218463,0.00508996949395017,2.84560996109978,0.000161567217173718,0.00493616945380365,2.84560996109978,0.82288041300028,2.11261295673629,2.92987325113177,0.817260294395484,"2.925;2.93;2.113","3.1e-06;2.2e-06;1.6e-03","6.4e-05;3.3e-05;4.9e-02","5pct;10pct;25pct","376_Astro;376_Astro;376_Astro","0.5;0.4;0.1","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.00193337684371138,2.84560996109978,2.84560996109978,0.00508996949395017,0.000441001660218463,2.84560996109978,3,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0030030","cell projection organization",3,1,3,0.000282557990116018,0.00385319340319987,2.8438991156525,7.89702904440538e-05,0.00285114389237579,2.8438991156525,0.83756725427125,2.17098505228356,2.94548659840835,0.774501546124791,"2.897;2.945;2.171","2.0e-06;1.3e-06;7.7e-04","4.8e-05;2.3e-05;2.8e-02","5pct;10pct;25pct","376_Astro;376_Astro;376_Astro","0.5;0.4;0.1","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.00142737646542839,2.8438991156525,2.8438991156525,0.00385319340319987,0.000282557990116018,2.8438991156525,3,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0007268","chemical synaptic transmission",2,1,2,0.000200009266149317,0.00198604659631459,2.84234079496616,9.75973193398561e-06,0.000146258317303717,2.84234079496616,0.954043722108633,2.75994132746044,2.94534012934832,0.185398801887884,"2.76;2.945","1.7e-05;1.1e-06","2.5e-04;2.1e-05","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.00119807530713205,2.84234079496616,2.84234079496616,0.00198604659631459,0.000200009266149317,2.84234079496616,2,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0098916","anterograde trans-synaptic signaling",2,1,2,0.000200009266149317,0.00198604659631459,2.84234079496616,9.75973193398561e-06,0.000146258317303717,2.84234079496616,0.954043722108633,2.75994132746044,2.94534012934832,0.185398801887884,"2.76;2.945","1.7e-05;1.1e-06","2.5e-04;2.1e-05","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.00119807530713205,2.84234079496616,2.84234079496616,0.00198604659631459,0.000200009266149317,2.84234079496616,2,"376_Astro","parity","Over-represented","Method-Specific"
"mmu05022","Pathways of neurodegeneration - multiple diseases",3,1,3,0.00089117987183692,0.00359228303525909,2.83912516340135,3.71086901431521e-05,0.0006387808242415,2.83912516340135,0.899639519721831,2.47096577159709,3.02318462735644,0.552218855759351,"2.766;3.023;2.471","1.6e-05;3.4e-06;2.8e-04","7.3e-05;1.6e-05;6.0e-03","5pct;10pct;25pct","376_Astro;376_Astro;376_Astro","0.5;0.4;0.1","KEGG","376_Astro",TRUE,"v7_weighted_standalone",0.00308296002614496,2.83912516340135,2.83912516340135,0.00359228303525909,0.00089117987183692,2.83912516340135,3,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0050896","response to stimulus",1,1,1,7.19111613978025e-06,0.000131966698889481,2.83509359815674,7.19111613978025e-06,0.000131966698889481,2.83509359815674,1,2.83509359815674,2.83509359815674,0,"2.835","7.2e-06","1.3e-04","5pct","376_Astro","0.5","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.000109918062520136,2.83509359815674,2.83509359815674,0.000131966698889481,7.19111613978025e-06,2.83509359815674,1,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0017076","purine nucleotide binding",3,1,3,0.000540276090045206,0.00549797143068943,2.82662465150039,8.81588374422683e-05,0.00171565687128333,2.82662465150039,0.805998433438017,2.30818222344588,3.31577616145388,1.007593938008,"2.539;3.316;2.308","7.8e-05;9.5e-08;4.9e-04","5.2e-04;4.2e-06;1.5e-02","5pct;10pct;25pct","376_Astro;376_Astro;376_Astro","0.5;0.4;0.1","GO_MF","376_Astro",TRUE,"v7_weighted_standalone",0.00217911356318233,2.82662465150039,2.82662465150039,0.00549797143068943,0.000540276090045206,2.82662465150039,3,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0099537","trans-synaptic signaling",2,1,2,0.000253159614345221,0.0023216136671598,2.82656338914049,1.01851893863857e-05,0.000151272322534157,2.82656338914049,0.962610539315915,2.75994132746044,2.90984096624054,0.149899638780106,"2.76;2.91","1.7e-05;2.0e-06","2.5e-04;3.2e-05","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.00136751398820409,2.82656338914049,2.82656338914049,0.0023216136671598,0.000253159614345221,2.82656338914049,2,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0005975","carbohydrate metabolic process",1,1,1,5.78523607257061e-06,7.90648929917983e-05,2.82438959435563,5.78523607257061e-06,7.90648929917983e-05,2.82438959435563,1,2.82438959435563,2.82438959435563,0,"2.824","5.8e-06","7.9e-05","10pct","376_Astro","0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.000100001937825863,2.82438959435563,2.82438959435563,7.90648929917983e-05,5.78523607257061e-06,2.82438959435563,1,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0099536","synaptic signaling",2,1,2,0.000226597266970978,0.0022057809016669,2.82279951489672,9.36869596880347e-06,0.000148837040766179,2.82279951489672,0.924664657195279,2.68834064171663,2.99087310637182,0.302532464655191,"2.688;2.991","1.6e-05;1.6e-06","2.5e-04;2.8e-05","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.00127419108607718,2.82279951489672,2.82279951489672,0.0022057809016669,0.000226597266970978,2.82279951489672,2,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0099111","microtubule-based transport",3,1,3,0.000313309555206305,0.00417111877093896,2.81855888428458,8.71241626891867e-05,0.0030900268673414,2.81855888428458,0.857883906993337,2.24448577350311,2.96414054569773,0.71965477219462,"2.817;2.964;2.244","2.9e-06;1.0e-06;8.5e-04","6.3e-05;2.1e-05;3.1e-02","5pct;10pct;25pct","376_Astro;376_Astro;376_Astro","0.5;0.4;0.1","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.00152864742661141,2.81855888428458,2.81855888428458,0.00417111877093896,0.000313309555206305,2.81855888428458,3,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0048856","anatomical structure development",2,1,2,0.000252969086017262,0.00239456697072547,2.81809886506725,2.41410363246149e-05,0.000276703035406182,2.81809886506725,0.931076953536845,2.69535174499164,2.97153276516177,0.276181020170132,"2.695;2.972","4.3e-05;6.2e-07","4.9e-04;1.5e-05","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.00136751398820409,2.81809886506725,2.81809886506725,0.00239456697072547,0.000252969086017262,2.81809886506725,2,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0032502","developmental process",2,1,2,0.000152525682187207,0.00164178032843017,2.81642742823387,1.48441854337705e-05,0.000200377865995948,2.81642742823387,0.917888136242844,2.67012625707573,2.99930389218153,0.329177635105802,"2.67;2.999","2.6e-05;2.9e-07","3.5e-04;7.7e-06","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.00103683188453101,2.81642742823387,2.81642742823387,0.00164178032843017,0.000152525682187207,2.81642742823387,2,"376_Astro","parity","Over-represented","Method-Specific"
"mmu04721","Synaptic vesicle cycle",3,1,3,0.000349363947122049,0.00211230177655622,2.81595540515268,0.00027690399588893,0.000436752931895621,2.81595540515268,0.826743763118888,2.3559085956706,3.34701356257629,0.991104966905688,"2.356;3.347;2.992","5.5e-04;8.3e-09;2.8e-06","8.3e-04;3.6e-07;2.2e-04","5pct;10pct;25pct","376_Astro;376_Astro;376_Astro","0.5;0.4;0.1","KEGG","376_Astro",TRUE,"v7_weighted_standalone",0.00164814212554635,2.81595540515268,2.81595540515268,0.00211230177655622,0.000349363947122049,2.81595540515268,3,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0045184","establishment of protein localization",2,1,2,0.000192557351683249,0.0019988536974864,2.81273921221824,9.18710502042357e-06,0.000111945166720909,2.81273921221824,0.915503650492132,2.62724246372888,2.96113661100973,0.333894147280843,"2.961;2.627","1.5e-06;1.9e-05","4e-05;2e-04","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.00118048102645591,2.81273921221824,2.81273921221824,0.0019988536974864,0.000192557351683249,2.81273921221824,2,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0005996","monosaccharide metabolic process",1,1,1,6.6378367564496e-06,8.07481899932935e-05,2.80966902299967,6.6378367564496e-06,8.07481899932935e-05,2.80966902299967,1,2.80966902299967,2.80966902299967,0,"2.81","6.6e-06","8.1e-05","10pct","376_Astro","0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.000108537601017622,2.80966902299967,2.80966902299967,8.07481899932935e-05,6.6378367564496e-06,2.80966902299967,1,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0015031","protein transport",2,1,2,0.000395342683338309,0.00353090483794541,2.79695038679076,0.000109193317374664,0.000707009410731009,2.79695038679076,0.838282544048249,2.44603622789,3.07768171391137,0.631645486021364,"3.078;2.446","9.6e-07;2.4e-04","2.8e-05;1.6e-03","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.00175869355455645,2.79695038679076,2.79695038679076,0.00353090483794541,0.000395342683338309,2.79695038679076,2,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0048812","neuron projection morphogenesis",3,1,3,0.00105293672267358,0.00975076530406009,2.79526149290414,3.62727401010435e-05,0.00109706133978367,2.79526149290414,0.910133123718169,2.55507783544748,3.02510099264651,0.470023157199031,"2.659;3.025;2.555","4.7e-05;1.8e-06;1.2e-04","5.1e-04;3.0e-05;8.3e-03","5pct;10pct;25pct","376_Astro;376_Astro;376_Astro","0.5;0.4;0.1","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.00344338766063523,2.79526149290414,2.79526149290414,0.00975076530406009,0.00105293672267358,2.79526149290414,3,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0008104","protein localization",2,1,2,0.000180910230597758,0.00196318201912602,2.79366894981956,1.44430822435265e-05,0.00014878701912468,2.79366894981956,0.925426918026679,2.6309409024594,2.92385138770768,0.29291048524828,"2.924;2.631","8.9e-07;3.1e-05","2.8e-05;3.0e-04","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.0011521125211752,2.79366894981956,2.79366894981956,0.00196318201912602,0.000180910230597758,2.79366894981956,2,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0070727","cellular macromolecule localization",2,1,2,0.000283115993142821,0.00259347271047065,2.79130399196898,1.63373523605358e-05,0.000168499035173419,2.79130399196898,0.931471574901945,2.64182217531833,2.91088944528949,0.269067269971165,"2.911;2.642","2.2e-06;3.4e-05","5.0e-05;3.2e-04","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.00142737646542839,2.79130399196898,2.79130399196898,0.00259347271047065,0.000283115993142821,2.79130399196898,2,"376_Astro","parity","Over-represented","Method-Specific"
"mmu05012","Parkinson disease",3,1,3,0.000814286576462523,0.00312942340662435,2.7847654095609,4.60266406573147e-05,0.000215846422217582,2.7847654095609,0.908290867733784,2.55558070162647,3.06958446361754,0.51400376199107,"2.556;3.07;2.791","8.6e-05;5.9e-07;2.6e-05","2.6e-04;3.6e-06;8.5e-04","5pct;10pct;25pct","376_Astro;376_Astro;376_Astro","0.5;0.4;0.1","KEGG","376_Astro",TRUE,"v7_weighted_standalone",0.00294996035185525,2.7847654095609,2.7847654095609,0.00312942340662435,0.000814286576462523,2.7847654095609,3,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0008088","axo-dendritic transport",3,1,3,0.000464429418404526,0.00552933159030292,2.77798354117566,2.89690046832494e-05,0.00102216816922898,2.77798354117566,0.878629293061329,2.50462389846079,3.1074198904464,0.602795991985609,"2.569;3.107;2.505","3.1e-05;2.6e-07;1.3e-04","3.8e-04;7.3e-06;8.3e-03","5pct;10pct;25pct","376_Astro;376_Astro;376_Astro","0.5;0.4;0.1","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.00197873097277985,2.77798354117566,2.77798354117566,0.00552933159030292,0.000464429418404526,2.77798354117566,3,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0044877","protein-containing complex binding",3,1,3,0.00123002889458268,0.0102720161322436,2.77784272044858,0.000118831474301796,0.00242705727015545,2.77784272044858,0.843203611576206,2.19319316643409,3.01120568526769,0.8180125188336,"2.708;3.011;2.193","3.3e-05;2.7e-06;1.0e-03","4.3e-04;3.4e-05;2.2e-02","5pct;10pct;25pct","376_Astro;376_Astro;376_Astro","0.5;0.4;0.1","GO_MF","376_Astro",TRUE,"v7_weighted_standalone",0.00377749990468286,2.77784272044858,2.77784272044858,0.0102720161322436,0.00123002889458268,2.77784272044858,3,"376_Astro","parity","Over-represented","Method-Specific"
"mmu01200","Carbon metabolism",3,1,3,0.0005828170039041,0.00294101248575098,2.7750069386491,0.000196349423762989,0.000399885472141354,2.7750069386491,0.824744676431301,2.32304823819387,3.31556452478023,0.992516286586354,"2.323;3.316;2.873","3.9e-04;5.1e-08;4.5e-06","7.6e-04;1.1e-06;2.2e-04","5pct;10pct;25pct","376_Astro;376_Astro;376_Astro","0.5;0.4;0.1","KEGG","376_Astro",TRUE,"v7_weighted_standalone",0.00226351784989778,2.7750069386491,2.7750069386491,0.00294101248575098,0.0005828170039041,2.7750069386491,3,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0120039","plasma membrane bounded cell projection morphogenesis",3,1,3,0.000969680730139102,0.00933411782360277,2.77334305100122,3.69522533771804e-05,0.00109552382479005,2.77334305100122,0.916645574381544,2.53499910319962,2.97532457095119,0.440325467751567,"2.659;2.975;2.535","4.7e-05;1.4e-06;1.3e-04","5.1e-04;2.6e-05;8.3e-03","5pct;10pct;25pct","376_Astro;376_Astro;376_Astro","0.5;0.4;0.1","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.00322658248787672,2.77334305100122,2.77334305100122,0.00933411782360277,0.000969680730139102,2.77334305100122,3,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0032880","regulation of protein localization",2,1,2,0.00037928400349415,0.00321058022610602,2.77185969957367,2.43161091346765e-05,0.000225292050730372,2.77185969957367,0.935298375856562,2.6316665469654,2.88401422166028,0.252347674694878,"2.884;2.632","3.1e-06;5.1e-05","6.4e-05;4.3e-04","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.00172531445198467,2.77185969957367,2.77185969957367,0.00321058022610602,0.00037928400349415,2.77185969957367,2,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0005215","transporter activity",2,1,2,0.00035038090945491,0.00287176038878479,2.77026013834511,1.38952541898143e-05,0.000200454945539114,2.77026013834511,0.914563406684687,2.62049111426155,2.95747141844956,0.336980304188009,"2.62;2.957","2.2e-05;3.4e-06","3.3e-04;4.1e-05","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_MF","376_Astro",TRUE,"v7_weighted_standalone",0.00164814212554635,2.77026013834511,2.77026013834511,0.00287176038878479,0.00035038090945491,2.77026013834511,2,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0048731","system development",2,1,2,0.00016805956864917,0.00170398898261635,2.76757591210055,3.50857388910541e-05,0.000356821734127039,2.76757591210055,0.847800132981393,2.49961535808945,3.10252660461442,0.602911246524972,"2.5;3.103","6.3e-05;1.3e-07","6.4e-04;4.1e-06","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.00110517433731247,2.76757591210055,2.76757591210055,0.00170398898261635,0.00016805956864917,2.76757591210055,2,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0033036","macromolecule localization",2,1,2,0.000308993858794596,0.00284908560565682,2.76256558038587,3.12038676141183e-05,0.000264112513136958,2.76256558038587,0.913898286311622,2.57693955469442,2.91106640093902,0.334126846244601,"2.911;2.577","1.5e-06;6.8e-05","4.0e-05;5.4e-04","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.00151984784203846,2.76256558038587,2.76256558038587,0.00284908560565682,0.000308993858794596,2.76256558038587,2,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0009306","protein secretion",2,1,2,0.000583822049206041,0.00461809309730213,2.75605123248803,1.95314861830348e-05,0.000237573121730873,2.75605123248803,0.994038160769883,2.74314775819352,2.76637401192365,0.0232262537301313,"2.766;2.743","1.3e-05;2.8e-05","2.1e-04;2.8e-04","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.00226351784989778,2.75605123248803,2.75605123248803,0.00461809309730213,0.000583822049206041,2.75605123248803,2,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0035592","establishment of protein localization to extracellular region",2,1,2,0.000583822049206041,0.00461809309730213,2.75605123248803,1.95314861830348e-05,0.000237573121730873,2.75605123248803,0.994038160769883,2.74314775819352,2.76637401192365,0.0232262537301313,"2.766;2.743","1.3e-05;2.8e-05","2.1e-04;2.8e-04","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.00226351784989778,2.75605123248803,2.75605123248803,0.00461809309730213,0.000583822049206041,2.75605123248803,2,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0022904","respiratory electron transport chain",3,1,3,0.000824021263705079,0.00785700793532834,2.7533116883225,0.000108152388819608,0.00135128862498358,2.7533116883225,0.864835044931613,2.46858158487804,3.15417453734744,0.685592952469407,"2.469;3.154;2.574","2.0e-04;1.6e-07;7.2e-05","1.3e-03;4.9e-06;7.0e-03","5pct;10pct;25pct","376_Astro;376_Astro;376_Astro","0.5;0.4;0.1","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.00295962450858291,2.7533116883225,2.7533116883225,0.00785700793532834,0.000824021263705079,2.7533116883225,3,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0022900","electron transport chain",3,1,3,0.000838505133430824,0.00790087053098228,2.74929396940259,0.00010982026719463,0.00140178640747293,2.74929396940259,0.860770737877091,2.46858158487804,3.15417453734744,0.685592952469407,"2.469;3.154;2.533","2.0e-04;1.6e-07;8.9e-05","1.3e-03;4.9e-06;7.5e-03","5pct;10pct;25pct","376_Astro;376_Astro;376_Astro","0.5;0.4;0.1","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.00298409179838617,2.74929396940259,2.74929396940259,0.00790087053098228,0.000838505133430824,2.74929396940259,3,"376_Astro","parity","Over-represented","Method-Specific"
"mmu05014","Amyotrophic lateral sclerosis",3,1,3,0.00119557509545583,0.00482314844591611,2.74146358682784,4.73904265163853e-05,0.00076302427126274,2.74146358682784,0.916086743554233,2.39412132223713,2.78768498847127,0.393563666234142,"2.788;2.771;2.394","1.4e-05;9.1e-06;3.7e-04","7.3e-05;3.9e-05;7.1e-03","5pct;10pct;25pct","376_Astro;376_Astro;376_Astro","0.5;0.4;0.1","KEGG","376_Astro",TRUE,"v7_weighted_standalone",0.00372846872551948,2.74146358682784,2.74146358682784,0.00482314844591611,0.00119557509545583,2.74146358682784,3,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0007275","multicellular organism development",2,1,2,0.000352752482244919,0.00296152345435469,2.73250547323761,3.31116119527029e-05,0.000345048969933037,2.73250547323761,0.899476876477887,2.55848389583226,2.95003244499431,0.391548549162055,"2.558;2.95","5.9e-05;1.0e-06","6.0e-04;2.1e-05","5pct;10pct","376_Astro;376_Astro","0.5;0.4","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.00164814212554635,2.73250547323761,2.73250547323761,0.00296152345435469,0.000352752482244919,2.73250547323761,2,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0016020","membrane",1,1,1,2.41283369114644e-05,0.000105029231261669,2.72193003914667,2.41283369114644e-05,0.000105029231261669,2.72193003914667,1,2.72193003914667,2.72193003914667,0,"2.722","2.4e-05","1.1e-04","5pct","376_Astro","0.5","GO_CC","376_Astro",TRUE,"v7_weighted_standalone",0.000280723919835307,2.72193003914667,2.72193003914667,0.000105029231261669,2.41283369114644e-05,2.72193003914667,1,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0048858","cell projection morphogenesis",3,1,3,0.000942899721575237,0.00928569699944784,2.72125452068508,2.3378828194795e-05,0.000895665038407208,2.72125452068508,0.910292234883974,2.50003378673602,2.95088190411614,0.450848117380125,"2.582;2.951;2.5","2.9e-05;2.7e-06;7.7e-05","3.6e-04;4.1e-05;7.0e-03","5pct;10pct;25pct","376_Astro;376_Astro;376_Astro","0.5;0.4;0.1","GO_BP","376_Astro",TRUE,"v7_weighted_standalone",0.00318140233992028,2.72125452068508,2.72125452068508,0.00928569699944784,0.000942899721575237,2.72125452068508,3,"376_Astro","parity","Over-represented","Method-Specific"
"GO:0035639","purine ribonucleoside triphosphate binding",3,1,3,0.00172159947326219,0.0112226179888616,2.72055973808563,0.000258801261385761,0.00416633998798035,2.72055973808563,0.829655397085415,2.17169413232165,3.05440662567604,0.882712493354397,"2.563;3.054;2.172","6.5e-05;2.6e-06;2.3e-03","4.8e-04;3.4e-05;3.9e-02","5pct;10pct;25pct","376_Astro;376_Astro;376_Astro","0.5;0.4;0.1","GO_MF","376_Astro",TRUE,"v7_weighted_standalone",0.00456827930405098,2.72055973808563,2.72055973808563,0.0112226179888616,0.00172159947326219,2.72055973808563,3,"376_Astro","parity","Over-represented","Method-Specific"
