"ID","Description","n_studies","n_cell_types","n_percentages","weighted_meta_pvalue","weighted_meta_padj","weighted_mean_NES","weighted_mean_pvalue","weighted_mean_padj","weighted_enhanced_score","effect_consistency","min_NES","max_NES","nes_range","individual_NES","individual_pvalue","individual_padj","individual_percentages","individual_cell_types","individual_weights","database","meta_group","weighted_analysis","analysis_version","weighted_meta_padj_corrected","log2_fold_enrichment","mean_nes","meta_fdr","meta_pvalue","meta_score","n_methods","cell_type","effect","regulation_pattern_set_membership","confidence_tier"
"GO:0099111","microtubule-based transport",6,2,3,3.86455040122339e-06,0.000376183820962293,2.82193311055955,8.73008376794506e-05,0.00287121724810003,2.82193311055955,0.872074832840687,2.23303512473522,3.00182449310114,0.768789368365919,"2.826;3.002;2.255;2.82;2.928;2.233","6.0e-06;1.8e-06;4.8e-04;1.2e-05;1.6e-06;1.2e-03","1.1e-04;3.1e-05;1.9e-02;2.2e-04;3.1e-05;3.6e-02","5pct;10pct;25pct;5pct;10pct;25pct","356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do","0.5;0.4;0.1;0.5;0.4;0.1","GO_BP","CA3_do_combined",TRUE,"v7_weighted_standalone",2.32630779054035e-05,2.82193311055955,2.82193311055955,0.000376183820962293,3.86455040122339e-06,2.82193311055955,6,"CA3_do_combined","parity","Over-represented","Method-Specific"
"GO:0015031","protein transport",4,2,2,9.90931901963098e-07,8.43908419213335e-05,2.82143346875451,8.33842688360763e-05,0.000605442504530131,2.82143346875451,0.871626975799523,2.45765918487166,3.10231462417533,0.644655439303671,"3.102;2.497;3.091;2.458","6.1e-07;2.1e-04;4.3e-07;1.6e-04","2.2e-05;1.5e-03;1.8e-05;1.2e-03","5pct;10pct;5pct;10pct","356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do","0.5;0.4;0.5;0.4","GO_BP","CA3_do_combined",TRUE,"v7_weighted_standalone",7.24324033101598e-06,2.82143346875451,2.82143346875451,8.43908419213335e-05,9.90931901963098e-07,2.82143346875451,4,"CA3_do_combined","parity","Over-represented","Method-Specific"
"GO:0017076","purine nucleotide binding",6,2,3,4.40966316739387e-06,0.000308966628717947,2.81787128625745,0.000128556836514686,0.00192893311933774,2.81787128625745,0.831867052318252,2.27901755717686,3.30253277411447,1.02351521693761,"2.546;3.24;2.279;2.577;3.303;2.294","2.0e-04;6.2e-08;5.0e-04;7.8e-05;9.9e-08;6.8e-04","9.7e-04;2.7e-06;1.4e-02;6.2e-04;4.4e-06;1.7e-02","5pct;10pct;25pct;5pct;10pct;25pct","356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do","0.5;0.4;0.1;0.5;0.4;0.1","GO_MF","CA3_do_combined",TRUE,"v7_weighted_standalone",2.53040484558863e-05,2.81787128625745,2.81787128625745,0.000308966628717947,4.40966316739387e-06,2.81787128625745,6,"CA3_do_combined","parity","Over-represented","Method-Specific"
"GO:0070727","cellular macromolecule localization",4,2,2,1.01178493184157e-06,7.13964301896119e-05,2.81394174487658,1.55217266588511e-05,0.00016839946007822,2.81394174487658,0.939131948626634,2.63015370822447,2.95269996071819,0.322546252493721,"2.936;2.672;2.953;2.63","1.3e-06;4.5e-05;4.4e-06;1.8e-05","3.4e-05;3.9e-04;9.0e-05;2.1e-04","5pct;10pct;5pct;10pct","356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do","0.5;0.4;0.5;0.4","GO_BP","CA3_do_combined",TRUE,"v7_weighted_standalone",7.30865821353795e-06,2.81394174487658,2.81394174487658,7.13964301896119e-05,1.01178493184157e-06,2.81394174487658,4,"CA3_do_combined","parity","Over-represented","Method-Specific"
"GO:0050896","response to stimulus",2,2,1,8.15861241566137e-05,0.00119093977999683,2.81345772360138,6.36813624025325e-06,0.000119671453081648,2.81345772360138,0.998139309877163,2.80975603869564,2.81715940850711,0.00740336981147305,"2.81;2.817","7.4e-06;5.4e-06","1.4e-04;1.0e-04","5pct;5pct","356_CA3_do;358_CA3_do","0.5;0.5","GO_BP","CA3_do_combined",TRUE,"v7_weighted_standalone",0.000291243489721865,2.81345772360138,2.81345772360138,0.00119093977999683,8.15861241566137e-05,2.81345772360138,2,"CA3_do_combined","parity","Over-represented","Method-Specific"
"mmu05022","Pathways of neurodegeneration - multiple diseases",6,2,3,9.66599135765728e-06,0.000123187427789983,2.81061312157742,4.57336337929694e-05,0.000556351297963868,2.81061312157742,0.924266845205814,2.52928844224201,3.02322329797213,0.493934855730123,"2.726;2.966;2.529;2.712;3.023;2.539","2.5e-05;1.5e-06;1.1e-04;5.0e-05;1.8e-06;4.2e-04","1.1e-04;8.2e-06;2.3e-03;1.7e-04;9.8e-06;7.4e-03","5pct;10pct;25pct;5pct;10pct;25pct","356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do","0.5;0.4;0.1;0.5;0.4;0.1","KEGG","CA3_do_combined",TRUE,"v7_weighted_standalone",4.85429814033505e-05,2.81061312157742,2.81061312157742,0.000123187427789983,9.66599135765728e-06,2.81061312157742,6,"CA3_do_combined","parity","Over-represented","Method-Specific"
"GO:0005996","monosaccharide metabolic process",2,2,1,0.000818298071110854,0.00517256139250602,2.81034849638743,7.45738373591851e-06,9.7751086148864e-05,2.81034849638743,0.982366976759134,2.77530786202343,2.84538913075144,0.0700812687280084,"2.845;2.775","8.6e-06;6.3e-06","1.1e-04;8.7e-05","10pct;10pct","356_CA3_do;358_CA3_do","0.4;0.4","GO_BP","CA3_do_combined",TRUE,"v7_weighted_standalone",0.0021022385592555,2.81034849638743,2.81034849638743,0.00517256139250602,0.000818298071110854,2.81034849638743,2,"CA3_do_combined","parity","Over-represented","Method-Specific"
"GO:0099537","trans-synaptic signaling",4,2,2,1.2146965877108e-06,8.08977254571671e-05,2.80768760916566,1.1375610544604e-05,0.0001731441726798,2.80768760916566,0.966492241034411,2.71732957468759,2.93493893409556,0.217609359407968,"2.769;2.935;2.717;2.841","2.0e-05;3.1e-06;1.7e-05;2.6e-06","2.8e-04;4.9e-05;2.7e-04;4.6e-05","5pct;10pct;5pct;10pct","356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do","0.5;0.4;0.5;0.4","GO_BP","CA3_do_combined",TRUE,"v7_weighted_standalone",8.47526937334579e-06,2.80768760916566,2.80768760916566,8.08977254571671e-05,1.2146965877108e-06,2.80768760916566,4,"CA3_do_combined","parity","Over-represented","Method-Specific"
"mmu04721","Synaptic vesicle cycle",6,2,3,1.10017793933351e-06,3.98793570149056e-05,2.79806886881277,0.000161514425172771,0.000333920668765707,2.79806886881277,0.839442450303144,2.31114593759997,3.35572677350799,1.04458083590802,"2.341;3.341;2.927;2.311;3.356;2.986","3.5e-04;1.1e-08;4.2e-06;3.0e-04;1.0e-08;2.4e-06","7.0e-04;4.5e-07;2.7e-04;5.4e-04;4.3e-07;2.3e-04","5pct;10pct;25pct;5pct;10pct;25pct","356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do","0.5;0.4;0.1;0.5;0.4;0.1","KEGG","CA3_do_combined",TRUE,"v7_weighted_standalone",7.85475877617181e-06,2.79806886881277,2.79806886881277,3.98793570149056e-05,1.10017793933351e-06,2.79806886881277,6,"CA3_do_combined","parity","Over-represented","Method-Specific"
"GO:0016020","membrane",2,2,1,0.000134475466547162,0.000561300978973533,2.79426474191329,1.11549162646251e-05,5.32557292633714e-05,2.79426474191329,0.995338373769825,2.78505409780584,2.80347538602075,0.0184212882149102,"2.803;2.785","1.4e-05;8.4e-06","6.6e-05;4.0e-05","5pct;5pct","356_CA3_do;358_CA3_do","0.5;0.5","GO_CC","CA3_do_combined",TRUE,"v7_weighted_standalone",0.000443913636881491,2.79426474191329,2.79426474191329,0.000561300978973533,0.000134475466547162,2.79426474191329,2,"CA3_do_combined","parity","Over-represented","Method-Specific"
"GO:0008088","axo-dendritic transport",6,2,3,4.04540650049236e-06,0.00036527947049293,2.78762419060085,4.45307327970432e-05,0.00121224347857334,2.78762419060085,0.892497666587873,2.48547578985695,3.1335487269406,0.64807293708365,"2.586;3.134;2.517;2.592;3.082;2.485","5.4e-05;4.0e-07;1.9e-04;5.9e-05;1.6e-07;1.3e-04","5.4e-04;1.1e-05;9.8e-03;6.2e-04;5.1e-06;8.5e-03","5pct;10pct;25pct;5pct;10pct;25pct","356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do","0.5;0.4;0.1;0.5;0.4;0.1","GO_BP","CA3_do_combined",TRUE,"v7_weighted_standalone",2.41153358378865e-05,2.78762419060085,2.78762419060085,0.00036527947049293,4.04540650049236e-06,2.78762419060085,6,"CA3_do_combined","parity","Over-represented","Method-Specific"
"GO:0048812","neuron projection morphogenesis",6,2,3,4.35053036505166e-06,0.00043692105146463,2.78320916453364,2.26468676040665e-05,0.000939194119937951,2.78320916453364,0.91877036086889,2.48237049616531,3.01622983857372,0.533859342408412,"2.678;3.016;2.505;2.688;2.945;2.482","1.5e-05;1.4e-06;9.2e-05;3.4e-05;7.0e-07;1.1e-04","2.5e-04;2.6e-05;7.6e-03;4.4e-04;1.7e-05;7.6e-03","5pct;10pct;25pct;5pct;10pct;25pct","356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do","0.5;0.4;0.1;0.5;0.4;0.1","GO_BP","CA3_do_combined",TRUE,"v7_weighted_standalone",2.53040484558863e-05,2.78320916453364,2.78320916453364,0.00043692105146463,4.35053036505166e-06,2.78320916453364,6,"CA3_do_combined","parity","Over-represented","Method-Specific"
"GO:0033036","macromolecule localization",4,2,2,1.84956285050347e-06,0.000110370206942281,2.77905180847812,3.18456106947008e-05,0.0002854964380151,2.77905180847812,0.930046372371009,2.575009068543,2.9300304707455,0.355021402202492,"2.924;2.613;2.93;2.575","2.8e-06;3.2e-05;2.5e-06;1.0e-04","6.4e-05;3.0e-04;5.7e-05;8.3e-04","5pct;10pct;5pct;10pct","356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do","0.5;0.4;0.5;0.4","GO_BP","CA3_do_combined",TRUE,"v7_weighted_standalone",1.20811871298844e-05,2.77905180847812,2.77905180847812,0.000110370206942281,1.84956285050347e-06,2.77905180847812,4,"CA3_do_combined","parity","Over-represented","Method-Specific"
"GO:0048731","system development",4,2,2,1.80324506921854e-06,9.48764381926978e-05,2.77295009587283,0.000117803609424159,0.000808692125618083,2.77295009587283,0.880088832719471,2.51094629331283,3.11454186558833,0.603595572275504,"2.518;3.115;2.511;3.078","3.2e-04;3.8e-07;1.0e-04;2.2e-07","2.0e-03;1.1e-05;8.8e-04;6.5e-06","5pct;10pct;5pct;10pct","356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do","0.5;0.4;0.5;0.4","GO_BP","CA3_do_combined",TRUE,"v7_weighted_standalone",1.19052954032278e-05,2.77295009587283,2.77295009587283,9.48764381926978e-05,1.80324506921854e-06,2.77295009587283,4,"CA3_do_combined","parity","Over-represented","Method-Specific"
"mmu01200","Carbon metabolism",6,2,3,5.59537826267962e-06,9.78659033807578e-05,2.76875510645444,0.000277051785962925,0.000466869483796738,2.76875510645444,0.847795205457414,2.31448303404728,3.30041260837598,0.985929574328705,"2.342;3.275;2.9;2.314;3.3;2.891","5.7e-04;4.7e-08;8.5e-06;5.3e-04;6.3e-08;5.3e-06","9.4e-04;1.0e-06;3.3e-04;8.0e-04;1.3e-06;3.0e-04","5pct;10pct;25pct;5pct;10pct;25pct","356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do","0.5;0.4;0.1;0.5;0.4;0.1","KEGG","CA3_do_combined",TRUE,"v7_weighted_standalone",3.04032057812857e-05,2.76875510645444,2.76875510645444,9.78659033807578e-05,5.59537826267962e-06,2.76875510645444,6,"CA3_do_combined","parity","Over-represented","Method-Specific"
"GO:0032880","regulation of protein localization",4,2,2,2.01859105792973e-06,0.000115017513099729,2.76552138982692,1.94454484879568e-05,0.000206050433596305,2.76552138982692,0.935723750626142,2.55389553947808,2.91870412728633,0.364808587808245,"2.919;2.647;2.877;2.554","4.8e-06;3.6e-05;3.5e-06;4.1e-05","9.2e-05;3.3e-04;7.5e-05;3.9e-04","5pct;10pct;5pct;10pct","356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do","0.5;0.4;0.5;0.4","GO_BP","CA3_do_combined",TRUE,"v7_weighted_standalone",1.29105719746756e-05,2.76552138982692,2.76552138982692,0.000115017513099729,2.01859105792973e-06,2.76552138982692,4,"CA3_do_combined","parity","Over-represented","Method-Specific"
"mmu05012","Parkinson disease",6,2,3,7.16600986616849e-06,9.2696600627388e-05,2.76377136041013,6.30858505706996e-05,0.000229635441686987,2.76377136041013,0.910287614340692,2.49930526300206,3.1216864751291,0.622381212127041,"2.525;3.01;2.79;2.499;3.122;2.836","1.8e-04;3.6e-07;1.7e-05;6.7e-05;6.5e-07;1.5e-05","5.3e-04;2.6e-06;5.4e-04;1.7e-04;4.7e-06;4.9e-04","5pct;10pct;25pct;5pct;10pct;25pct","356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do","0.5;0.4;0.1;0.5;0.4;0.1","KEGG","CA3_do_combined",TRUE,"v7_weighted_standalone",3.79304315329953e-05,2.76377136041013,2.76377136041013,9.2696600627388e-05,7.16600986616849e-06,2.76377136041013,6,"CA3_do_combined","parity","Over-represented","Method-Specific"
"GO:0120039","plasma membrane bounded cell projection morphogenesis",6,2,3,6.38673236020328e-06,0.000546796806166062,2.76202306871872,2.63475578841717e-05,0.000993592089787916,2.76202306871872,0.917693301560161,2.43944026092172,2.97136668297576,0.531926422054033,"2.678;2.971;2.454;2.688;2.908;2.439","1.5e-05;1.4e-06;1.2e-04;3.4e-05;2.0e-06;1.5e-04","2.5e-04;2.6e-05;7.6e-03;4.4e-04;3.6e-05;8.6e-03","5pct;10pct;25pct;5pct;10pct;25pct","356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do","0.5;0.4;0.1;0.5;0.4;0.1","GO_BP","CA3_do_combined",TRUE,"v7_weighted_standalone",3.40995971231723e-05,2.76202306871872,2.76202306871872,0.000546796806166062,6.38673236020328e-06,2.76202306871872,6,"CA3_do_combined","parity","Over-represented","Method-Specific"
"GO:0099536","synaptic signaling",6,2,3,6.28865226976441e-06,0.000544464920122042,2.75572722650485,0.00011702654970941,0.00363616046170689,2.75572722650485,0.863293922409593,2.17916045611459,2.99528508936243,0.816124633247836,"2.718;2.995;2.179;2.692;2.931;2.181","1.8e-05;1.5e-06;1.2e-03;1.9e-05;1.1e-06;9.3e-04","2.7e-04;2.8e-05;3.8e-02;2.8e-04;2.6e-05;3.2e-02","5pct;10pct;25pct;5pct;10pct;25pct","356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do","0.5;0.4;0.1;0.5;0.4;0.1","GO_BP","CA3_do_combined",TRUE,"v7_weighted_standalone",3.38704604704855e-05,2.75572722650485,2.75572722650485,0.000544464920122042,6.28865226976441e-06,2.75572722650485,6,"CA3_do_combined","parity","Over-represented","Method-Specific"
"GO:0005215","transporter activity",5,2,3,4.24600956895109e-06,0.000211013741591422,2.75389241307882,0.000125118692007058,0.00199411706518204,2.75389241307882,0.873416955187913,2.10136959101579,2.94974453891216,0.84837494789637,"2.694;2.899;2.101;2.671;2.95","4.2e-05;2.4e-06;2.1e-03;1.5e-05;1.8e-06","3.6e-04;3.3e-05;3.5e-02;2.2e-04;2.9e-05","5pct;10pct;25pct;5pct;10pct","356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do","0.5;0.4;0.1;0.5;0.4","GO_MF","CA3_do_combined",TRUE,"v7_weighted_standalone",2.50677872628459e-05,2.75389241307882,2.75389241307882,0.000211013741591422,4.24600956895109e-06,2.75389241307882,5,"CA3_do_combined","parity","Over-represented","Method-Specific"
"GO:0008324","monoatomic cation transmembrane transporter activity",6,2,3,1.89722360131821e-05,0.000806444039420642,2.75315114715034,6.5686597464566e-05,0.00159753342773984,2.75315114715034,0.892879190983303,2.3488677805015,3.04039948753349,0.691531707031996,"2.642;2.983;2.414;2.6;3.04;2.349","4.6e-05;2.2e-06;4.4e-04;7.2e-05;2.6e-06;2.7e-04","3.6e-04;3.3e-05;1.4e-02;6.0e-04;3.6e-05;1.3e-02","5pct;10pct;25pct;5pct;10pct;25pct","356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do","0.5;0.4;0.1;0.5;0.4;0.1","GO_MF","CA3_do_combined",TRUE,"v7_weighted_standalone",8.75861121210062e-05,2.75315114715034,2.75315114715034,0.000806444039420642,1.89722360131821e-05,2.75315114715034,6,"CA3_do_combined","parity","Over-represented","Method-Specific"
"GO:0044877","protein-containing complex binding",6,2,3,1.14874754069361e-05,0.000689802728676961,2.75261344665991,0.000207000781135751,0.0040131681576641,2.75261344665991,0.861585561737162,2.13921000493134,2.97456952645068,0.835359521519335,"2.743;2.943;2.201;2.666;2.975;2.139","1.5e-05;2.7e-06;1.9e-03;3.7e-05;1.6e-06;2.0e-03","2.3e-04;3.4e-05;3.5e-02;4.8e-04;2.8e-05;4.2e-02","5pct;10pct;25pct;5pct;10pct;25pct","356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do","0.5;0.4;0.1;0.5;0.4;0.1","GO_MF","CA3_do_combined",TRUE,"v7_weighted_standalone",5.642647919887e-05,2.75261344665991,2.75261344665991,0.000689802728676961,1.14874754069361e-05,2.75261344665991,6,"CA3_do_combined","parity","Over-represented","Method-Specific"
"GO:0009306","protein secretion",4,2,2,5.06916458933811e-06,0.000243634136495874,2.74709387477265,2.1990422096493e-05,0.000273582919721858,2.74709387477265,0.986922848646863,2.701400582191,2.78896483300056,0.0875642508095629,"2.789;2.749;2.741;2.701","1.4e-05;1.7e-05;1.8e-05;4.1e-05","2.4e-04;1.9e-04;2.8e-04;3.9e-04","5pct;10pct;5pct;10pct","356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do","0.5;0.4;0.5;0.4","GO_BP","CA3_do_combined",TRUE,"v7_weighted_standalone",2.80402437644468e-05,2.74709387477265,2.74709387477265,0.000243634136495874,5.06916458933811e-06,2.74709387477265,4,"CA3_do_combined","parity","Over-represented","Method-Specific"
"GO:0035592","establishment of protein localization to extracellular region",4,2,2,5.06916458933811e-06,0.000243634136495874,2.74709387477265,2.1990422096493e-05,0.000273582919721858,2.74709387477265,0.986922848646863,2.701400582191,2.78896483300056,0.0875642508095629,"2.789;2.749;2.741;2.701","1.4e-05;1.7e-05;1.8e-05;4.1e-05","2.4e-04;1.9e-04;2.8e-04;3.9e-04","5pct;10pct;5pct;10pct","356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do","0.5;0.4;0.5;0.4","GO_BP","CA3_do_combined",TRUE,"v7_weighted_standalone",2.80402437644468e-05,2.74709387477265,2.74709387477265,0.000243634136495874,5.06916458933811e-06,2.74709387477265,4,"CA3_do_combined","parity","Over-represented","Method-Specific"
"GO:0022904","respiratory electron transport chain",6,2,3,8.45150239117108e-06,0.00057675811868309,2.74683371677673,0.000139727824180513,0.00157308671506267,2.74683371677673,0.876905861185546,2.44804110421856,3.18069651173973,0.732655407521178,"2.448;3.181;2.586;2.464;3.128;2.554","2.0e-04;2.2e-07;1.1e-04;3.2e-04;9.2e-08;8.2e-05","1.3e-03;6.8e-06;7.6e-03;2.1e-03;3.2e-06;6.9e-03","5pct;10pct;25pct;5pct;10pct;25pct","356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do","0.5;0.4;0.1;0.5;0.4;0.1","GO_BP","CA3_do_combined",TRUE,"v7_weighted_standalone",4.36069114973029e-05,2.74683371677673,2.74683371677673,0.00057675811868309,8.45150239117108e-06,2.74683371677673,6,"CA3_do_combined","parity","Over-represented","Method-Specific"
"GO:0022900","electron transport chain",6,2,3,8.66500961651699e-06,0.000584501346923346,2.74309416344545,0.00014128684262044,0.0016419091704814,2.74309416344545,0.873564674507215,2.44804110421856,3.18069651173973,0.732655407521178,"2.448;3.181;2.553;2.464;3.128;2.513","2.0e-04;2.2e-07;1.0e-04;3.2e-04;9.2e-08;1.2e-04","1.3e-03;6.8e-06;7.6e-03;2.1e-03;3.2e-06;8.2e-03","5pct;10pct;25pct;5pct;10pct;25pct","356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do","0.5;0.4;0.1;0.5;0.4;0.1","GO_BP","CA3_do_combined",TRUE,"v7_weighted_standalone",4.39695529300945e-05,2.74309416344545,2.74309416344545,0.000584501346923346,8.66500961651699e-06,2.74309416344545,6,"CA3_do_combined","parity","Over-represented","Method-Specific"
"GO:0007275","multicellular organism development",4,2,2,2.67748248444794e-06,0.000132497269655267,2.73445712845076,4.90022399422974e-05,0.000460319091516233,2.73445712845076,0.930410884245358,2.58015644678979,2.92093034561939,0.340773898829596,"2.58;2.916;2.594;2.921","7.6e-05;1.5e-06;9.9e-05;1.1e-06","7.3e-04;2.6e-05;8.8e-04;2.6e-05","5pct;10pct;5pct;10pct","356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do","0.5;0.4;0.5;0.4","GO_BP","CA3_do_combined",TRUE,"v7_weighted_standalone",1.69481880974334e-05,2.73445712845076,2.73445712845076,0.000132497269655267,2.67748248444794e-06,2.73445712845076,4,"CA3_do_combined","parity","Over-represented","Method-Specific"
"GO:0097367","carbohydrate derivative binding",6,2,3,2.1729800451536e-05,0.000863103376576187,2.72307198006942,0.000189256215652507,0.00265986380638831,2.72307198006942,0.853311331302122,2.22665468506393,3.09466460273115,0.868009917667212,"2.528;3.061;2.236;2.547;3.095;2.227","2.1e-04;1.0e-06;8.8e-04;1.7e-04;2.7e-07;1.0e-03","9.7e-04;2.5e-05;2.0e-02;9.3e-04;7.9e-06;2.3e-02","5pct;10pct;25pct;5pct;10pct;25pct","356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do","0.5;0.4;0.1;0.5;0.4;0.1","GO_MF","CA3_do_combined",TRUE,"v7_weighted_standalone",9.88303516832822e-05,2.72307198006942,2.72307198006942,0.000863103376576187,2.1729800451536e-05,2.72307198006942,6,"CA3_do_combined","parity","Over-represented","Method-Specific"
"mmu05014","Amyotrophic lateral sclerosis",6,2,3,2.22236663444563e-05,0.000294713230524432,2.71623148172051,4.41511000811887e-05,0.00064482145329148,2.71623148172051,0.941131340050036,2.43817790485573,2.80540660341392,0.367228698558193,"2.755;2.698;2.438;2.726;2.805;2.467","3.1e-05;1.5e-05;3.4e-04;1.3e-05;9.7e-06;2.2e-04","1.1e-04;5.9e-05;6.6e-03;1.0e-04;3.8e-05;4.8e-03","5pct;10pct;25pct;5pct;10pct;25pct","356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do","0.5;0.4;0.1;0.5;0.4;0.1","KEGG","CA3_do_combined",TRUE,"v7_weighted_standalone",0.000100333317172766,2.71623148172051,2.71623148172051,0.000294713230524432,2.22236663444563e-05,2.71623148172051,6,"CA3_do_combined","parity","Over-represented","Method-Specific"
"GO:0022857","transmembrane transporter activity",4,2,2,8.26037326638234e-06,0.000212392557932716,2.7149111176011,3.68995501815828e-05,0.000315988120735238,2.7149111176011,0.960839519910523,2.62910829384702,2.83231084774848,0.203202553901458,"2.638;2.801;2.629;2.832","5.8e-05;1.3e-05;5.6e-05;9.3e-06","4.3e-04;1.2e-04;5.4e-04;8.7e-05","5pct;10pct;5pct;10pct","356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do","0.5;0.4;0.5;0.4","GO_MF","CA3_do_combined",TRUE,"v7_weighted_standalone",4.29819422504979e-05,2.7149111176011,2.7149111176011,0.000212392557932716,8.26037326638234e-06,2.7149111176011,4,"CA3_do_combined","parity","Over-represented","Method-Specific"
"GO:0071705","nitrogen compound transport",4,2,2,3.39127267214829e-06,0.000194342803942607,2.71169585740149,0.000128836674458169,0.000867198842101394,2.71169585740149,0.866055753039039,2.36052681401716,2.99262013856883,0.632093324551668,"2.993;2.373;2.983;2.361","1.2e-06;2.3e-04;1.9e-06;3.4e-04","3.4e-05;1.5e-03;5.2e-05;2.3e-03","5pct;10pct;5pct;10pct","356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do","0.5;0.4;0.5;0.4","GO_BP","CA3_do_combined",TRUE,"v7_weighted_standalone",2.08224142069905e-05,2.71169585740149,2.71169585740149,0.000194342803942607,3.39127267214829e-06,2.71169585740149,4,"CA3_do_combined","parity","Over-represented","Method-Specific"
"GO:0048858","cell projection morphogenesis",6,2,3,1.34429108769496e-05,0.000836363461213391,2.71151026239696,4.00079792143355e-05,0.00123672469944455,2.71151026239696,0.918299883331403,2.43762956830291,2.95663258775519,0.519003019452283,"2.598;2.957;2.438;2.613;2.867;2.439","3.9e-05;1.8e-06;2.0e-04;3.5e-05;3.9e-06;2.0e-04","4.3e-04;3.1e-05;1.0e-02;4.5e-04;5.8e-05;9.9e-03","5pct;10pct;25pct;5pct;10pct;25pct","356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do","0.5;0.4;0.1;0.5;0.4;0.1","GO_BP","CA3_do_combined",TRUE,"v7_weighted_standalone",6.44839631128675e-05,2.71151026239696,2.71151026239696,0.000836363461213391,1.34429108769496e-05,2.71151026239696,6,"CA3_do_combined","parity","Over-represented","Method-Specific"
"GO:0005874","microtubule",6,2,3,4.12771945812237e-05,0.00043402138592987,2.70957176066803,0.000114459790015424,0.000815124691163815,2.70957176066803,0.902519428084086,2.25127033440373,2.86767772847131,0.616407394067584,"2.704;2.772;2.251;2.708;2.868;2.322","4.5e-05;9.7e-06;8.6e-04;2.8e-05;1.4e-05;9.7e-04","1.9e-04;4.6e-05;6.7e-03;1.3e-04;6.5e-05;7.6e-03","5pct;10pct;25pct;5pct;10pct;25pct","356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do","0.5;0.4;0.1;0.5;0.4;0.1","GO_CC","CA3_do_combined",TRUE,"v7_weighted_standalone",0.000173590393649804,2.70957176066803,2.70957176066803,0.00043402138592987,4.12771945812237e-05,2.70957176066803,6,"CA3_do_combined","parity","Over-represented","Method-Specific"
"GO:0022890","inorganic cation transmembrane transporter activity",6,2,3,4.63377817379382e-05,0.00129421926035417,2.70721167776095,0.00011078242363332,0.00174338013918119,2.70721167776095,0.896815569793064,2.34470175113426,2.98108881919463,0.63638706806037,"2.599;2.954;2.407;2.532;2.981;2.345","1.0e-04;4.8e-06;2.5e-04;1.6e-04;2.7e-06;6.4e-04","6.5e-04;5.3e-05;1.0e-02;8.7e-04;3.6e-05;1.7e-02","5pct;10pct;25pct;5pct;10pct;25pct","356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do","0.5;0.4;0.1;0.5;0.4;0.1","GO_MF","CA3_do_combined",TRUE,"v7_weighted_standalone",0.000188419854219166,2.70721167776095,2.70721167776095,0.00129421926035417,4.63377817379382e-05,2.70721167776095,6,"CA3_do_combined","parity","Over-represented","Method-Specific"
