"cell_type","ID","Description","n_methods","methods","databases","meta_pvalue","meta_fdr","consensus_score","mean_nes","nes_consistency","evidence_strength","association_p","expression_p","statistical_p","composite_p","association_nes","expression_nes","statistical_nes","composite_nes","meta_score","effect","confidence_tier","regulation_pattern"
"358_CA3_do","KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION","KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION",4,"association;expression;statistical;composite","MSigDB Curated",1.34554051798885e-35,8.24431201864075e-27,1,-3.48179590998446,0.947946685062508,7.72561578853174,1.55266666666667e-08,1.91668531162278e-08,2.19904761904762e-08,2.01521739130435e-08,-3.67580812435854,-3.54634311825277,-3.24455964781163,-3.46047274951491,7.32347187680524,"parity","Ultra-High","Downregulation"
"358_CA3_do","KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION","KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION",4,"association;expression;statistical;composite","MSigDB Curated",1.34554051798885e-35,8.24431201864075e-27,1,-3.5367137167818,0.947257209327238,7.72561578853174,1.55266666666667e-08,1.91668531162278e-08,2.19904761904762e-08,2.01521739130435e-08,-3.7355216103205,-3.60073393302544,-3.29079029128099,-3.51980903250027,7.31814525217902,"parity","Ultra-High","Downregulation"
"78_Sst_HPF","GO:0038023","signaling receptor activity",4,"association;expression;statistical;composite","GO Molecular Function",5.09144901841961e-35,9.14641271814383e-26,1,-1.1867328174126,0.979629069862382,7.46759346467374,2.28333333333333e-08,3.54636333225298e-08,3.43e-08,5.85911492319191e-08,-1.21995233809217,-1.17438754254697,-1.18811651994913,-1.16447486906212,7.31547163990874,"parity","Ultra-High","Downregulation"
"78_Sst_HPF","GO:0060089","molecular transducer activity",4,"association;expression;statistical;composite","GO Molecular Function",5.09144901841961e-35,9.14641271814383e-26,1,-1.1867328174126,0.979629069862382,7.46759346467374,2.28333333333333e-08,3.54636333225298e-08,3.43e-08,5.85911492319191e-08,-1.21995233809217,-1.17438754254697,-1.18811651994913,-1.16447486906212,7.31547163990874,"parity","Ultra-High","Downregulation"
"358_CA3_do","KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION","KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION",4,"association;expression;statistical;composite","MSigDB Curated",1.34554051798885e-35,8.24431201864075e-27,1,-3.63373479023022,0.946229104052745,7.72561578853174,1.55266666666667e-08,1.91668531162278e-08,2.19904761904762e-08,2.01521739130435e-08,-3.84201525855081,-3.70337974817127,-3.37713193177209,-3.6124122224267,7.31020250583813,"parity","Ultra-High","Downregulation"
"358_CA3_do","KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION","KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION",4,"association;expression;statistical;composite","MSigDB Curated",1.34554051798885e-35,8.24431201864075e-27,1,-3.63358766680502,0.9462101253488,7.72561578853174,1.55266666666667e-08,1.91668531162278e-08,2.19904761904762e-08,2.01521739130435e-08,-3.84191719130585,-3.70326998004529,-3.37689502805477,-3.61226846781418,7.31005588366328,"parity","Ultra-High","Downregulation"
"358_CA3_do","R-MMU-176409","APC/C:Cdc20 mediated degradation of mitotic proteins",4,"association;expression;statistical;composite","Reactome Pathways",2.82682951439861e-33,3.91471552610309e-27,1,-3.16974231383825,0.936489628214487,7.80322051669517,1.04915357471084e-08,2.02622274957541e-08,2.858457328534e-08,9.97964732449962e-09,-3.39662799266274,-3.1527079737373,-2.91023174853118,-3.21940154042179,7.30763508055552,"parity","Ultra-High","Downregulation"
"358_CA3_do","WP_PROTEASOME_DEGRADATION","WP_PROTEASOME_DEGRADATION",4,"association;expression;statistical;composite","MSigDB Curated",1.34554051798885e-35,8.24431201864075e-27,1,-3.69769023278663,0.945111139966976,7.72561578853174,1.55266666666667e-08,1.91668531162278e-08,2.19904761904762e-08,2.01521739130435e-08,-3.90690938115044,-3.69604278448034,-3.42322571141571,-3.76458305410003,7.3015655448461,"parity","Ultra-High","Downregulation"
"78_Sst_HPF","GO:0004888","transmembrane signaling receptor activity",4,"association;expression;statistical;composite","GO Molecular Function",5.02561936803543e-35,1.67075632611147e-25,1,-1.20412449466346,0.981260859103674,7.39921810592969,2.28333333333333e-08,3.54636333225298e-08,6.43866092932339e-08,5.85911492319191e-08,-1.23510440672287,-1.19340564198703,-1.20511906750698,-1.18286886243695,7.26056311532003,"parity","Ultra-High","Downregulation"
"358_CA3_do","KEGG_PROTEASOME","KEGG_PROTEASOME",4,"association;expression;statistical;composite","MSigDB Curated",5.87101515368015e-35,2.55852681428842e-26,1,-3.32416718919128,0.955858981328529,7.5721052848011,4.94846790695666e-08,1.91668531162278e-08,2.25011966147122e-08,2.01521739130435e-08,-3.46244716794096,-3.36094670008797,-3.11664996204225,-3.35662492669394,7.23786484404235,"parity","Ultra-High","Downregulation"
"358_CA3_do","R-MMU-1169091","Activation of NF-kappaB in B cells",4,"association;expression;statistical;composite","Reactome Pathways",2.26232598542007e-32,1.81011669716834e-26,1,-3.14603151014053,0.945748691771992,7.63963025887778,9.56105967011244e-09,4.90914976918441e-08,4.45434222681602e-08,1.43335027604585e-08,-3.3271496001402,-3.10482128845252,-2.92927476818823,-3.22288038378118,7.22517032295538,"parity","Ultra-High","Downregulation"
"358_CA3_do","REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS","REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS",4,"association;expression;statistical;composite","MSigDB Curated",3.21895476324863e-35,1.59370296022533e-26,1,-3.31193223247639,0.942504666528932,7.65754101863083,1.55266666666667e-08,1.91668531162278e-08,3.22686681954171e-08,2.73220160748059e-08,-3.52327204428349,-3.33178777268906,-3.06032769731193,-3.33234141562107,7.21726814419628,"parity","Ultra-High","Downregulation"
"358_CA3_do","mmu03050","Proteasome",4,"association;expression;statistical;composite","KEGG Pathways",1.34554051798885e-35,6.00242493150839e-26,1,-3.44525714257123,0.962337594473837,7.49437439492647,3.26e-08,3.24e-08,3.12e-08,3.18e-08,-3.53541632220387,-3.4844268152917,-3.25314764220064,-3.50803779058872,7.21211822729985,"parity","Ultra-High","Downregulation"
"358_CA3_do","R-MMU-69601","Ubiquitin Mediated Degradation of Phosphorylated Cdc25A",4,"association;expression;statistical;composite","Reactome Pathways",2.04120081873156e-31,5.84453105989298e-26,1,-3.18863273261115,0.955369510123571,7.48774611005226,2.67331814398162e-08,3.96485099673966e-08,5.75111211626994e-08,1.67193773485684e-08,-3.34401422911304,-3.16290551217824,-3.0064466641133,-3.24116452504003,7.1535643330903,"parity","Ultra-High","Downregulation"
"358_CA3_do","R-MMU-69610","p53-Independent DNA Damage Response",4,"association;expression;statistical;composite","Reactome Pathways",2.04120081873156e-31,5.84453105989298e-26,1,-3.18863273261115,0.955369510123571,7.48774611005226,2.67331814398162e-08,3.96485099673966e-08,5.75111211626994e-08,1.67193773485684e-08,-3.34401422911304,-3.16290551217824,-3.0064466641133,-3.24116452504003,7.1535643330903,"parity","Ultra-High","Downregulation"
"358_CA3_do","R-MMU-69613","p53-Independent G1/S DNA damage checkpoint",4,"association;expression;statistical;composite","Reactome Pathways",2.04120081873156e-31,5.84453105989298e-26,1,-3.18863273261115,0.955369510123571,7.48774611005226,2.67331814398162e-08,3.96485099673966e-08,5.75111211626994e-08,1.67193773485684e-08,-3.34401422911304,-3.16290551217824,-3.0064466641133,-3.24116452504003,7.1535643330903,"parity","Ultra-High","Downregulation"
"358_CA3_do","R-MMU-179419","APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint",4,"association;expression;statistical;composite","Reactome Pathways",4.47628348275013e-32,2.43066510092819e-26,1,-3.09220474128554,0.939896528756392,7.59845152206004,1.82667802194126e-08,2.02622274957541e-08,5.75111211626994e-08,1.91514035611913e-08,-3.29677142510221,-3.07471499423289,-2.85039132314798,-3.14694122265909,7.14175820950795,"parity","Ultra-High","Downregulation"
"358_CA3_do","REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G","REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G",4,"association;expression;statistical;composite","MSigDB Curated",2.44196776733985e-34,8.53088092877538e-26,1,-3.35803123591429,0.950116029255094,7.47275968309693,1.55266666666667e-08,2.62314720486493e-08,1.05776027554628e-07,3.5121402120468e-08,-3.53739745810158,-3.40827215304329,-3.13569934085217,-3.35075599166013,7.09998875768161,"parity","Ultra-High","Downregulation"
"358_CA3_do","JIANG_MELANOMA_TRM3_CD8","JIANG_MELANOMA_TRM3_CD8",4,"association;expression;statistical;composite","MSigDB Curated",1.34554051798885e-35,8.24431201864075e-27,1,-2.56958278522575,0.918269488371377,7.72561578853174,1.55266666666667e-08,1.91668531162278e-08,2.19904761904762e-08,2.01521739130435e-08,-2.80434785306556,-2.58985424315014,-2.29328700809736,-2.59084203658994,7.09419725748887,"parity","Ultra-High","Downregulation"
"358_CA3_do","ENK_UV_RESPONSE_KERATINOCYTE_UP","ENK_UV_RESPONSE_KERATINOCYTE_UP",4,"association;expression;statistical;composite","MSigDB Curated",1.34554051798885e-35,8.24431201864075e-27,1,-2.48507390426688,0.915717278050503,7.72561578853174,1.55266666666667e-08,1.91668531162278e-08,2.19904761904762e-08,2.01521739130435e-08,-2.72585129056208,-2.50652112760543,-2.21469227338174,-2.49323092551827,7.07447986113828,"parity","Ultra-High","Downregulation"
"358_CA3_do","R-MMU-69541","Stabilization of p53",4,"association;expression;statistical;composite","Reactome Pathways",5.07080891920526e-31,1.34365665582437e-25,1,-3.1527146867325,0.952811069794313,7.40825554582957,2.38093459333826e-08,5.98960956750122e-08,5.75111211626994e-08,2.96594530743995e-08,-3.31474447997454,-3.10965422889704,-2.96829852047654,-3.21816151758189,7.05866789193153,"parity","Ultra-High","Downregulation"
"358_CA3_do","MOOTHA_MITOCHONDRIA","MOOTHA_MITOCHONDRIA",4,"association;expression;statistical;composite","MSigDB Curated",1.34554051798885e-35,8.24431201864075e-27,1,-2.53435492731727,0.908618521545537,7.72561578853174,1.55266666666667e-08,1.91668531162278e-08,2.19904761904762e-08,2.01521739130435e-08,-2.79482218052836,-2.55177339525127,-2.23086816817445,-2.55995596531502,7.01963759580457,"parity","Ultra-High","Downregulation"
"358_CA3_do","R-MMU-69563","p53-Dependent G1 DNA Damage Response",4,"association;expression;statistical;composite","Reactome Pathways",1.3011864793485e-30,2.39105552750518e-25,1,-3.0832013609489,0.953267399245733,7.33748603692823,2.38093459333826e-08,1.39963945948737e-07,5.75111211626994e-08,2.31866818371222e-08,-3.22664863955293,-3.02475844262459,-2.90902379341866,-3.17237456819941,6.99458623142445,"parity","High","Downregulation"
"358_CA3_do","R-MMU-69580","p53-Dependent G1/S DNA damage checkpoint",4,"association;expression;statistical;composite","Reactome Pathways",1.3011864793485e-30,2.39105552750518e-25,1,-3.0832013609489,0.953267399245733,7.33748603692823,2.38093459333826e-08,1.39963945948737e-07,5.75111211626994e-08,2.31866818371222e-08,-3.22664863955293,-3.02475844262459,-2.90902379341866,-3.17237456819941,6.99458623142445,"parity","High","Downregulation"
"358_CA3_do","REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING","REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING",4,"association;expression;statistical;composite","MSigDB Curated",1.38678399960571e-33,3.23473227295212e-25,1,-3.26842572170966,0.951067668461261,7.33645192807441,1.55266666666667e-08,4.67255763827129e-08,1.19999135468491e-07,7.0017570083972e-08,-3.43751064638065,-3.31827942032836,-3.05481150875935,-3.26310131137029,6.97746223001185,"parity","High","Downregulation"
"358_CA3_do","MOOTHA_HUMAN_MITODB_6_2002","MOOTHA_HUMAN_MITODB_6_2002",4,"association;expression;statistical;composite","MSigDB Curated",3.51492458011111e-35,1.86732680136675e-26,1,-2.44258818037625,0.911798115396152,7.6329732828615,1.55266666666667e-08,1.91668531162278e-08,5.16184140020394e-08,2.01521739130435e-08,-2.68310574046571,-2.46024852347829,-2.15897425649193,-2.46802420106905,6.9597306541823,"parity","High","Downregulation"
"358_CA3_do","STARK_PREFRONTAL_CORTEX_22Q11_DELETION_DN","STARK_PREFRONTAL_CORTEX_22Q11_DELETION_DN",4,"association;expression;statistical;composite","MSigDB Curated",1.34554051798885e-35,8.24431201864075e-27,1,-2.59654391320209,0.898419046823419,7.72561578853174,1.55266666666667e-08,1.91668531162278e-08,2.19904761904762e-08,2.01521739130435e-08,-2.89446414241523,-2.64036735950815,-2.25299331923133,-2.59835083165367,6.94084037285664,"parity","High","Downregulation"
"358_CA3_do","GO:0005759","mitochondrial matrix",4,"association;expression;statistical;composite","GO Cellular Component",1.3573694747439e-35,2.39398396347429e-26,1,-2.54954068886584,0.911248875306566,7.60749136538385,1.74333333333333e-08,1.72666666666667e-08,5.20687965661654e-08,2.56e-08,-2.8286820339982,-2.52906868321828,-2.27562593403578,-2.5647861042111,6.93231795061044,"parity","High","Downregulation"
"358_CA3_do","R-MMU-8878159","Transcriptional regulation by RUNX3",4,"association;expression;statistical;composite","Reactome Pathways",1.60356773538614e-30,3.85875323305479e-25,1,-3.05787630555644,0.956644382826386,7.24300508101616,1.08983871146208e-07,1.39963945948737e-07,2.87443665328244e-08,1.67193773485684e-08,-3.1670773471931,-2.98710971367097,-2.90626208036676,-3.17105608099495,6.92898012553708,"parity","High","Downregulation"
"358_CA3_do","R-MMU-450408","AUF1 (hnRNP D0) binds and destabilizes mRNA",4,"association;expression;statistical;composite","Reactome Pathways",3.01793625970743e-30,4.94846834565832e-25,1,-3.12738681841865,0.954167950227323,7.25156800283852,3.82686232969127e-08,1.01047467990556e-07,7.68743142017282e-08,3.19898618768184e-08,-3.27563562710707,-3.07165243216464,-2.95410416216283,-3.20815505224007,6.91921377720247,"parity","High","Downregulation"
"358_CA3_do","REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY","REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY",4,"association;expression;statistical;composite","MSigDB Curated",2.35784502033699e-33,5.34072528699286e-25,1,-3.25349970581072,0.956442970103641,7.23193998857933,1.05491353580198e-07,3.55355349678185e-08,5.16184140020394e-08,5.32280267857844e-08,-3.39631472245495,-3.3182619236663,-3.06570767059054,-3.2337145065311,6.9169381622881,"parity","High","Downregulation"
"358_CA3_do","R-MMU-69202","Cyclin E associated events during G1/S transition",4,"association;expression;statistical;composite","Reactome Pathways",2.55908811669809e-30,4.45429097311848e-25,1,-3.07442764653161,0.95053905792504,7.26743027445013,3.82686232969127e-08,1.01047467990556e-07,5.75111211626994e-08,3.83034402578477e-08,-3.22582620095462,-3.02866928597796,-2.88236813286347,-3.16084696633041,6.90797632661175,"parity","High","Downregulation"
"358_CA3_do","REACTOME_SOMITOGENESIS","REACTOME_SOMITOGENESIS",4,"association;expression;statistical;composite","MSigDB Curated",1.12972820427259e-32,2.10846497827911e-24,1,-3.24074950233652,0.967732097409479,7.08622219060862,7.14480481304679e-08,1.23353972237264e-07,8.4710068451286e-08,5.80822295338446e-08,-3.34496601116371,-3.26952448714295,-3.09591602707835,-3.25259148396107,6.85756466322727,"parity","High","Downregulation"
"358_CA3_do","R-MMU-174084","Autodegradation of Cdh1 by Cdh1:APC/C",4,"association;expression;statistical;composite","Reactome Pathways",3.62312933524701e-30,6.00719246818329e-25,1,-3.07186913494697,0.948143743231599,7.20983681675759,8.88800573330835e-08,6.98067986726547e-08,6.26185261391588e-08,2.99818704424089e-08,-3.23732566539934,-3.02671460974149,-2.87122922468052,-3.15220703996653,6.83596166752954,"parity","High","Downregulation"
"358_CA3_do","R-MMU-174184","Cdc20:Phospho-APC/C mediated degradation of Cyclin A",4,"association;expression;statistical;composite","Reactome Pathways",3.82173692939897e-30,5.85186572034835e-25,1,-3.0525331552065,0.941317537442687,7.24673486461925,2.38093459333826e-08,1.16354998280658e-07,1.06804195621501e-07,3.83034402578477e-08,-3.25132859754757,-3.03487827386299,-2.82049621014626,-3.10342953926916,6.82147861726346,"parity","High","Downregulation"
"358_CA3_do","R-MMU-69656","Cyclin A:Cdk2-associated events at S phase entry",4,"association;expression;statistical;composite","Reactome Pathways",7.92304598903727e-30,9.66745032840814e-25,1,-3.05072290190555,0.949057473566201,7.17794875817297,4.51315229056458e-08,1.16354998280658e-07,8.6329903760115e-08,4.22769209949275e-08,-3.2057321181182,-3.01075374454253,-2.85140057668745,-3.13500516827403,6.81228591381929,"parity","High","Downregulation"
"358_CA3_do","GO:0005743","mitochondrial inner membrane",4,"association;expression;statistical;composite","GO Cellular Component",4.01019796947025e-35,3.60140863900671e-26,1,-2.41148667517523,0.899285435777972,7.56119189747521,1.74333333333333e-08,1.72666666666667e-08,7.9758212429969e-08,2.56e-08,-2.71056424997227,-2.41509015336915,-2.115764652448,-2.40452764491148,6.79966975052186,"parity","High","Downregulation"
"358_CA3_do","REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS","REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS",4,"association;expression;statistical;composite","MSigDB Curated",8.77771794194753e-33,1.27418276163943e-24,1,-3.2412757719886,0.949648291178357,7.15842752275154,4.48186528983701e-08,3.55355349678185e-08,2.21610334866715e-07,7.25033549241545e-08,-3.40888785595353,-3.29693074218491,-3.02057554605401,-3.23870894376194,6.79798846450511,"parity","High","Downregulation"
"358_CA3_do","R-MMU-1168372","Downstream signaling events of B Cell Receptor (BCR)",4,"association;expression;statistical;composite","Reactome Pathways",5.69127823783423e-30,8.62003199977824e-25,1,-3.01234395806663,0.940913705253223,7.20319555373254,2.38093459333826e-08,1.2625251559713e-07,1.44462307253702e-07,3.91433327677178e-08,-3.2056260126992,-2.99210306104517,-2.7803925720816,-3.07125418644055,6.77758541812602,"parity","High","Downregulation"
"358_CA3_do","REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS","REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS",4,"association;expression;statistical;composite","MSigDB Curated",6.99012379371672e-33,1.41264786866602e-24,1,-3.14470064630861,0.946078014481105,7.14844680370251,3.31295771663993e-08,1.42202311076814e-07,1.04186736826743e-07,5.80822295338446e-08,-3.32802267631119,-3.17399547434271,-2.91757754847519,-3.15920688610534,6.76298835867067,"parity","High","Downregulation"
"358_CA3_do","REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA","REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA",4,"association;expression;statistical;composite","MSigDB Curated",2.48949923772574e-32,3.60894363677527e-24,1,-3.26201124309955,0.957388135285285,7.05925959447725,3.35109314984748e-08,1.41485501857902e-07,1.22225363080474e-07,1.31395557829815e-07,-3.40621275836433,-3.30567162973307,-3.07422668142429,-3.26193390287653,6.75845137965133,"parity","High","Downregulation"
"358_CA3_do","YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17","YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17",4,"association;expression;statistical;composite","MSigDB Curated",1.37945215676636e-34,5.35787144059161e-26,1,-2.85649425975316,0.899359985023489,7.51346098718549,1.55266666666667e-08,1.91668531162278e-08,1.55186464573294e-07,2.01521739130435e-08,-3.17350788566189,-2.90816774610026,-2.47619478156131,-2.86810662568917,6.75730616090971,"parity","High","Downregulation"
"358_CA3_do","GO:0019866","organelle inner membrane",4,"association;expression;statistical;composite","GO Cellular Component",1.12727935095193e-34,4.60907381353276e-26,1,-2.35095450308265,0.895075786609609,7.53510107168656,1.74333333333333e-08,1.72666666666667e-08,9.46170570699199e-08,2.79223241371641e-08,-2.65119875417806,-2.36170099344199,-2.04726712695599,-2.34365113775458,6.74448651892275,"parity","High","Downregulation"
"358_CA3_do","R-MMU-69052","Switching of origins to a post-replicative state",4,"association;expression;statistical;composite","Reactome Pathways",1.01414901330172e-29,1.4322437728651e-24,1,-2.92315779921956,0.928426984771246,7.16352945395849,2.38093459333826e-08,4.17502120675203e-08,3.23806790783759e-07,8.98567558279419e-08,-3.15480565545554,-2.92365358834861,-2.64785058185541,-2.96632137121868,6.65081405125869,"parity","High","Downregulation"
"358_CA3_do","KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION","KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION",4,"association;expression;statistical;composite","MSigDB Curated",6.29458788772082e-33,1.16161294951082e-24,1,3.49721643007507,0.922084026724337,7.18459684732738,1.55266666666667e-08,3.53558380021798e-08,8.19199260667956e-07,5.16517523858633e-08,3.61383950343985,3.51547674338918,3.11376857834685,3.74578089512442,6.62480199137461,"parity","High","Upregulation"
"358_CA3_do","REACTOME_REGULATION_OF_APOPTOSIS","REACTOME_REGULATION_OF_APOPTOSIS",4,"association;expression;statistical;composite","MSigDB Curated",1.27565269109765e-31,1.20681632933555e-23,1,-3.22853855580148,0.958155126438642,6.88954227721976,9.70528041871726e-08,1.52016542121971e-07,2.13011071606474e-07,8.58835916322418e-08,-3.36874140261569,-3.26960944538204,-3.04575905190239,-3.2300443233058,6.60125025173387,"parity","High","Downregulation"
"358_CA3_do","R-MMU-4641257","Degradation of AXIN",4,"association;expression;statistical;composite","Reactome Pathways",1.97667731173411e-28,1.56798997343294e-23,1,-3.05961096847817,0.960385294493916,6.84577332874796,1.45213198675424e-07,2.59444210861483e-07,1.39505759368794e-07,6.75816928211682e-08,-3.17705035216497,-2.99207176927338,-2.9240402505785,-3.14528150189584,6.5745800343682,"parity","High","Downregulation"
"358_CA3_do","REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION","REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION",4,"association;expression;statistical;composite","MSigDB Curated",2.51351124198979e-31,2.16216568627935e-23,1,-3.1590992607768,0.957353762221796,6.83530479837393,1.15874862992383e-07,1.12210737775774e-07,2.13011071606474e-07,1.79657939258421e-07,-3.29430922737143,-3.21112663646717,-2.97622263476625,-3.15473854450236,6.54380476465597,"parity","High","Downregulation"
"358_CA3_do","R-MMU-69017","CDK-mediated phosphorylation and removal of Cdc6",4,"association;expression;statistical;composite","Reactome Pathways",9.89195523783431e-29,8.80857344715185e-24,1,-2.96948270543719,0.944435890154064,6.92181171936374,9.27690039961112e-08,1.16354998280658e-07,2.58152285976851e-07,6.96242914267358e-08,-3.14390227226329,-2.93326648655482,-2.75827566713024,-3.04248639580041,6.53720741265613,"parity","High","Downregulation"
"358_CA3_do","R-MMU-1799339","SRP-dependent cotranslational protein targeting to membrane",4,"association;expression;statistical;composite","Reactome Pathways",9.48862708003272e-30,2.10848852040342e-24,1,3.29489607364098,0.91397078201007,7.12074039493818,9.82235009680185e-09,4.66976009634999e-08,2.41523347356995e-06,3.91433327677178e-08,3.63857451308191,3.2715962237805,2.94620564966081,3.32320790804068,6.50814866725234,"parity","High","Upregulation"
"358_CA3_do","REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION","REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION",4,"association;expression;statistical;composite","MSigDB Curated",4.35391630441371e-33,8.62521709107767e-25,1,3.49152494399548,0.901340809094183,7.2046034260865,1.55266666666667e-08,2.54561366287393e-08,1.57503327370145e-06,2.73220160748059e-08,3.77892449839909,3.51480312860353,3.00108880453102,3.67128334444827,6.49380308127152,"parity","High","Upregulation"
"358_CA3_do","REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING","REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING",4,"association;expression;statistical;composite","MSigDB Curated",4.34674398079629e-31,3.44012367216321e-23,1,-3.18498791743683,0.958188374900609,6.77470637693261,9.59065241068679e-08,2.50778167303449e-07,3.22668195394748e-07,1.04385105097644e-07,-3.31756639924504,-3.21631926722094,-3.00005127167279,-3.20601473160856,6.49144489374185,"parity","High","Downregulation"
"78_Sst_HPF","mmu04080","Neuroactive ligand-receptor interaction",4,"association;expression;statistical;composite","KEGG Pathways",8.04586878189594e-32,2.5469895480357e-22,1,-1.26343882155676,0.975962795879598,6.61092495160479,3.62710545707305e-08,3.14683682830171e-07,7.52982593630125e-07,7.72166607335832e-07,-1.30477127145415,-1.25587133479742,-1.26124061808952,-1.23187206188595,6.45201679911841,"parity","High","Downregulation"
"358_CA3_do","MOOTHA_PGC","MOOTHA_PGC",4,"association;expression;statistical;composite","MSigDB Curated",3.20988478113968e-32,3.99531106572449e-24,1,-2.36418551590653,0.915127437723325,7.03043381039947,3.8598802429622e-08,1.44923729438371e-07,2.21483894315213e-07,6.8370402503176e-08,-2.59386715747301,-2.38553707070022,-2.10437746613918,-2.37296036931369,6.4337428789943,"parity","High","Downregulation"
"358_CA3_do","R-MMU-4641258","Degradation of DVL",4,"association;expression;statistical;composite","Reactome Pathways",4.06886372939207e-28,2.81857164391168e-23,1,-3.01676132541882,0.949114006444975,6.75660986824312,2.74340326932428e-07,2.27514787865727e-07,2.30900292165982e-07,4.56009132694134e-08,-3.19494929626607,-2.98857019477875,-2.82578528924474,-3.0577405213857,6.41279306203388,"parity","High","Downregulation"
"358_CA3_do","GARY_CD5_TARGETS_DN","GARY_CD5_TARGETS_DN",4,"association;expression;statistical;composite","MSigDB Curated",5.58221769608106e-32,6.52460872036965e-24,1,-2.31600718709264,0.916200858679413,6.96802633241242,4.21216419884073e-08,1.7142893555645e-07,3.56216705548531e-07,5.50633189513327e-08,-2.54021905526008,-2.31243632001076,-2.06716662428614,-2.34420674881357,6.38411170905701,"parity","High","Downregulation"
"358_CA3_do","R-MMU-69615","G1/S DNA Damage Checkpoints",4,"association;expression;statistical;composite","Reactome Pathways",1.29079325827234e-27,7.41935526518369e-23,1,-2.97307536124086,0.957733967260912,6.66365148260596,2.74340326932428e-07,3.7622051811757e-07,1.73340744171234e-07,1.0147970401023e-07,-3.09653213525607,-2.92974269392996,-2.81673307926721,-3.04929353651022,6.38200537088027,"parity","High","Downregulation"
"358_CA3_do","REACTOME_ORC1_REMOVAL_FROM_CHROMATIN","REACTOME_ORC1_REMOVAL_FROM_CHROMATIN",4,"association;expression;statistical;composite","MSigDB Curated",1.69735928771064e-30,1.10338421385944e-22,1,-3.142013230754,0.955542970671513,6.60787391589084,4.94052145199611e-07,3.19014220166848e-07,1.55186464573294e-07,1.12626706546573e-07,-3.29987096631545,-3.1467677286761,-2.95978055896459,-3.16163366905987,6.31410747141314,"parity","High","Downregulation"
"78_Sst_HPF","MEISSNER_BRAIN_HCP_WITH_H3K4ME3_AND_H3K27ME3","MEISSNER_BRAIN_HCP_WITH_H3K4ME3_AND_H3K27ME3",4,"association;expression;statistical;composite","MSigDB Curated",1.34554051798885e-35,6.02484232708887e-22,1,-1.21537344831135,0.975642895579569,6.46085916536384,2.145e-07,4.24e-07,4.282e-07,4.215e-07,-1.25706545415965,-1.20260563489043,-1.21335057190747,-1.18847213228784,6.30349134402737,"parity","High","Downregulation"
