"gene_id","external_gene_name","gene_index","age_pval","age_fdr","age_significant","age_fstat","parity_pval","parity_fdr","parity_significant","parity_fstat","region_pval","region_fdr","region_significant","region_fstat","age_parity_pval","age_parity_fdr","age_parity_significant","age_parity_fstat","age_region_pval","age_region_fdr","age_region_significant","age_region_fstat","parity_region_pval","parity_region_fdr","parity_region_significant","parity_region_fstat","age_parity_region_pval","age_parity_region_fdr","age_parity_region_significant","age_parity_region_fstat","model_rsquared","residual_se"
"ENSRNOG00000004757","Tmem158",1848,3.53685544032693e-22,1.42797686100425e-19,TRUE,296.46295233074,0.671594653641944,0.856216214607885,FALSE,0.401420393410947,0.751263395019198,0.816570790452478,FALSE,0.101631698468476,0.309828968795479,0.701244978043027,FALSE,1.20080946561236,0.360902059481053,0.565621108998855,FALSE,0.850933645600983,0.261402226411874,0.995845833788686,FALSE,1.37990672237798,0.547119917230408,0.999622044844042,FALSE,0.610728524364404,0.863868887907417,1.91890839229778
"ENSRNOG00000016892","Nr2f6",6517,5.64764622181235e-22,2.20893562850636e-19,TRUE,289.832354358415,0.915142808138172,0.964947547317385,FALSE,0.0888391717471113,0.122634597569758,0.196052448995158,FALSE,2.46962843326367,0.607995318356916,0.844818650101517,FALSE,0.502782137292482,0.0585305347393076,0.186682007294805,FALSE,3.75544112549381,0.42934302271478,0.995845833788686,FALSE,0.860568632571638,0.0244002886182412,0.999622044844042,FALSE,4.01580579544591,0.864786224423085,1.92820764783984
"ENSRNOG00000019802","Zfp428",7755,6.00161526389127e-22,2.27624898917767e-19,TRUE,288.980543613561,0.398216250317897,0.711502439540157,FALSE,0.938650617333008,0.0995917176729676,0.164596585025071,FALSE,2.82006161141836,0.125456972288835,0.581213915933022,FALSE,2.16820650141056,0.106151811204029,0.267681054468367,FALSE,2.71162884635507,0.114648905833619,0.995845833788686,FALSE,2.26661823197711,0.523542850534656,0.999622044844042,FALSE,0.655940045486639,0.864625163312621,2.17734747257486
"ENSRNOG00000028211","Akap17a",9586,6.72239611569165e-22,2.47463264070579e-19,TRUE,287.397072317691,0.997981339800056,0.999098900090986,FALSE,0.00202078551029423,0.491661731505428,0.596623463916102,FALSE,0.48022102728418,0.223958940244141,0.650681937292556,FALSE,1.54392075503741,0.0513479033677833,0.17215921739919,FALSE,3.99385235709556,0.921770259312676,0.998542082781861,FALSE,0.0815976613689501,0.409569943415613,0.999622044844042,FALSE,0.909455737033688,0.860847436160259,3.48211537167943
"ENSRNOG00000011014","Copg2",4223,8.65030503370153e-22,3.09334908005167e-19,TRUE,283.903361267165,0.615289162420131,0.828899350791884,FALSE,0.490610180127717,0.000329536957004909,0.00111804948600527,TRUE,14.965443527905,0.360714864176929,0.732477222368147,FALSE,1.04163840145111,0.183652570618808,0.373241422982473,FALSE,1.81992072958287,0.597412412401037,0.995845833788686,FALSE,0.520716054492523,0.0698520150873218,0.999622044844042,FALSE,2.81454626591449,0.866080301995195,4.77819250228861
"ENSRNOG00000005116","LOC108350502",1979,9.43703506758109e-22,3.28094252516236e-19,TRUE,282.705763719053,0.643270503011942,0.841908775038949,FALSE,0.445270096180249,0.662000090523829,0.744157551372567,FALSE,0.193492291856373,0.561822977656779,0.824890571559039,FALSE,0.583549909551332,0.777347618946453,0.875879663780092,FALSE,0.0808681209070904,0.0694336498764158,0.995845833788686,FALSE,2.8212589159917,0.0103317415289434,0.999622044844042,FALSE,5.03715154561964,0.862367400873462,0.553770319026173
"ENSRNOG00000050869","Cebpd",11450,1.12615866341419e-21,3.76753939888629e-19,TRUE,280.287287834042,0.857798095596547,0.940534469074585,FALSE,0.153877727606681,0.0378879750294175,0.0732703793986696,FALSE,4.55848465097883,0.833927257094852,0.940255532757256,FALSE,0.18229796078959,0.921231777088377,0.958085583964033,FALSE,0.00988108666950041,0.832727437045779,0.998542082781861,FALSE,0.183748735274445,0.653082396809042,0.999622044844042,FALSE,0.429856125640713,0.85661164368336,1.25877071497878
"ENSRNOG00000007240","Rrs1",2708,1.14386782644358e-21,3.76753939888629e-19,TRUE,280.074654190335,0.355596792301401,0.680412747941712,FALSE,1.05655337711755,0.973840420343201,0.981367689292713,FALSE,0.00108658958361678,0.0282891018141666,0.495610510394892,FALSE,3.84371053110805,0.188413364772638,0.378398856465715,FALSE,1.7802578476256,0.128021840635628,0.995845833788686,FALSE,2.14614942988386,0.00675183281698071,0.999622044844042,FALSE,5.55643195994679,0.864812224306846,0.876687958709865
"ENSRNOG00000061543","Ap2b1",12476,1.35347121673368e-21,4.32896480156068e-19,TRUE,277.790443275168,0.644418839663717,0.842638526200139,FALSE,0.443453511291431,5.13086464088011e-05,0.000207489182052522,TRUE,19.7837522056326,0.683601019056013,0.877027974092487,FALSE,0.383411191696634,0.869114052984519,0.928655165266,FALSE,0.0274458826753568,0.816432553134445,0.998542082781861,FALSE,0.203670316484657,0.384789830718976,0.999622044844042,FALSE,0.974315410817865,0.862704683164318,8.21326668760366
"ENSRNOG00000005331","Vapb",2065,1.38349785923959e-21,4.32896480156068e-19,TRUE,277.493738796287,0.551084720766681,0.797796577942259,FALSE,0.603325346549125,0.424952457826911,0.534328406887846,FALSE,0.647565483101538,0.822837680643097,0.935844849290234,FALSE,0.195790634028949,0.386755684038208,0.58859850941418,FALSE,0.762950840196495,0.220749875789797,0.995845833788686,FALSE,1.5592862707131,0.676372534420397,0.999622044844042,FALSE,0.394213841339647,0.855599789316543,2.15513247754884
"ENSRNOG00000032729","Bex1",10137,1.50457388593828e-21,4.59298701375696e-19,TRUE,276.361816328453,0.344636018549733,0.671983861686938,FALSE,1.08926165067946,1.12737364181642e-14,2.41613159263259e-13,TRUE,120.304292446421,0.0983968284241049,0.555791338421402,FALSE,2.43445509518784,0.13692349408942,0.31170142815991,FALSE,2.28813234183567,0.748832214300077,0.995845833788686,FALSE,0.290990272398403,0.449493857981528,0.999622044844042,FALSE,0.813103380020949,0.894785264398506,6.14619121352639
"ENSRNOG00000020715","Ddb1",8159,2.10286825929785e-21,6.1897159343126e-19,TRUE,271.883955335376,0.0559622553862533,0.385933294313008,FALSE,3.06339490006798,0.398782685153683,0.509042742211473,FALSE,0.724857879172769,0.288685373478882,0.686706310821756,FALSE,1.27513841005128,0.538441262912868,0.713211011389296,FALSE,0.383923291809241,0.786953594504363,0.998542082781861,FALSE,0.240785850185815,0.467324544923087,0.999622044844042,FALSE,0.772916209575982,0.855289707144312,4.69559391709456
"ENSRNOG00000025594","Scrt1",9180,2.13809075358461e-21,6.1897159343126e-19,TRUE,271.663405819116,0.757478775686958,0.895579478225766,FALSE,0.279373281241959,5.23554187631007e-07,3.060627843246e-06,TRUE,33.5264209177783,0.710892453395095,0.888952937025977,FALSE,0.343671508080316,0.492121221430387,0.677004749112191,FALSE,0.479197907071367,0.521751832534137,0.995845833788686,FALSE,0.65946077741879,0.348373361599329,0.999622044844042,FALSE,1.07798871289788,0.866067696554984,4.30469660664175
"ENSRNOG00000018326","Pgls",7106,2.17599473561645e-21,6.1897159343126e-19,TRUE,271.430254491279,0.832423332281671,0.929154590817569,FALSE,0.184116792499124,0.0041905553349266,0.0108545096382329,TRUE,9.04172953875936,0.298531440501213,0.692484873370891,FALSE,1.23984335219343,0.248940222724274,0.449276975864024,FALSE,1.36209408074145,0.270503497548724,0.995845833788686,FALSE,1.34374001838037,0.0861679453274235,0.999622044844042,FALSE,2.58103185998122,0.859043894448152,1.57163838772122
"ENSRNOG00000006513","Borcs6",2439,2.39387539640398e-21,6.65816543586494e-19,TRUE,270.167112623672,0.311789545527513,0.649516084259825,FALSE,1.19418672850717,0.41902393143886,0.529053114686651,FALSE,0.664437558015277,0.107991112187236,0.56387849817916,FALSE,2.33217551172807,0.21485956731987,0.410213088369647,FALSE,1.57988359920598,0.352024177761335,0.995845833788686,FALSE,1.06709774640126,0.167364967995488,0.999622044844042,FALSE,1.85583405487469,0.855989928740884,1.8400834110498
"ENSRNOG00000001597","Atf2",634,2.95280113684675e-21,8.03418674538564e-19,TRUE,267.407137855009,0.0708977341965467,0.416760590399034,FALSE,2.79794924379529,0.118915916896421,0.191108322531536,FALSE,2.52085511086444,0.280793519915965,0.68187408647498,FALSE,1.30434576949187,0.0908796539539982,0.243743822551359,FALSE,2.97718254877305,0.142096847874813,0.995845833788686,FALSE,2.03276051806885,0.10290846168125,0.999622044844042,FALSE,2.38512239503116,0.857965276813164,2.84887439225952
