"gene_id","external_gene_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant","significant_fdr20","large_effect","weighted_score"
"ENSRNOG00000027514","Ube2m",111.843359735932,0.0296303607245563,0.0398662432775071,0.743244366375348,0.457333747057627,0.999995822429765,FALSE,FALSE,FALSE,0.0148160875120234
"ENSRNOG00000043465","Arc",69.0708121172357,-0.117790317181181,0.158485286112573,-0.743225570464086,0.457345124684798,0.999995822429765,FALSE,FALSE,FALSE,0.0588960657403358
"ENSRNOG00000007687","Sema7a",186.721137649489,0.0818988991814497,0.110200805845776,0.7431787685479,0.457373455725869,0.999995822429765,FALSE,FALSE,FALSE,0.0409503567404701
"ENSRNOG00000019388","Egfl7",6.71258547389148,0.119479500045368,0.160802808923918,0.74301873732752,0.457470336364591,0.999995822429765,FALSE,FALSE,FALSE,0.0597406571724294
"ENSRNOG00000046889","Dbi",65.1513480063608,0.0392086556894879,0.0527723357442345,0.742977454693609,0.457495330156918,0.999995822429765,FALSE,FALSE,FALSE,0.0196052349944892
"ENSRNOG00000021303","Drc3",8.04312301078537,0.109277104208476,0.147091118783263,0.74292115739153,0.45752941553255,0.999995822429765,FALSE,FALSE,FALSE,0.0546394592539835
"ENSRNOG00000005823","Utp20",13.7974036370101,-0.082170978910695,0.110614341680515,-0.742860081814956,0.457566395541517,0.999995822429765,FALSE,FALSE,FALSE,0.0410863966050928
"ENSRNOG00000024036","Fam98c",8.76132590983848,0.104614880255614,0.140847910074239,0.742750674827004,0.457632643423567,0.999995822429765,FALSE,FALSE,FALSE,0.0523083472775522
"ENSRNOG00000001058","Timm44",23.7590000608058,0.062982019880563,0.0848115324153059,0.742611506795468,0.457716919927684,0.999995822429765,FALSE,FALSE,FALSE,0.0314919170900268
"ENSRNOG00000013653","Pdlim7",12.6425479412765,0.0870304677708781,0.117202807606096,0.742562994423961,0.457746299792895,0.999995822429765,FALSE,FALSE,FALSE,0.0435161410351843
"ENSRNOG00000017962","Serpinb6a",12.9668737737133,-0.0850046171850218,0.114482279939857,-0.74251331498358,0.457776387550496,0.999995822429765,FALSE,FALSE,FALSE,0.0425032157422562
"ENSRNOG00000025443","Map1lc3a",85.1413352451516,0.0354007338169327,0.0476868505459683,0.742358394643986,0.457870220324157,0.999995822429765,FALSE,FALSE,FALSE,0.0177012740582116
"ENSRNOG00000003280","Grin2c",57.496366478003,0.0418172272203617,0.0563335093654258,0.742315323355776,0.457896309832374,0.999995822429765,FALSE,FALSE,FALSE,0.0209095207599261
"ENSRNOG00000005083","Rtfdc1",39.7427741813624,0.0486673283017472,0.0655660338937673,0.742264331263348,0.457927198276076,0.999995822429765,FALSE,FALSE,FALSE,0.0243345713006189
"ENSRNOG00000014626","Katnb1",35.1513031757534,0.0518822639027397,0.0699128368806189,0.74209925126243,0.458027203452776,0.999995822429765,FALSE,FALSE,FALSE,0.0259420391011151
"ENSRNOG00000003614","Mgat5",27.3600193503553,0.0604989477706935,0.0815432282647975,0.741924854559764,0.458132865979801,0.999995822429765,FALSE,FALSE,FALSE,0.030250381035092
"ENSRNOG00000018214","Bok",58.4181413262151,0.086595254637909,0.116717360802391,0.741922658656749,0.458134196508758,0.999995822429765,FALSE,FALSE,FALSE,0.0432985344686998
"ENSRNOG00000045743","Etnppl",9.17079832883458,0.103938410455418,0.1401531314279,0.741606051869681,0.458326055762672,0.999995822429765,FALSE,FALSE,FALSE,0.0519701123774541
"ENSRNOG00000021102","Scn1b",374.897410606103,0.0702536760806048,0.0947355524159653,0.741576676221136,0.458343859276112,0.999995822429765,FALSE,FALSE,FALSE,0.0351277451900477
"ENSRNOG00000030027","Fbxw17",3.61318477697995,0.163116449437106,0.219991388815242,0.741467428864219,0.458410073533664,0.999995822429765,FALSE,FALSE,FALSE,0.0815591318682984
"ENSRNOG00000016636","Lpin3",1.99902497025703,0.222736794406112,0.300403217029106,0.741459417808203,0.458414929204337,0.999995822429765,FALSE,FALSE,FALSE,0.111369304352801
"ENSRNOG00000011952","Samm50",41.2099661079397,0.0478342217580065,0.0645174129777174,0.741415682220971,0.45844143877834,0.999995822429765,FALSE,FALSE,FALSE,0.0239180180287485
"ENSRNOG00000004786","Cyp4f1",4.0793516909454,0.153196861354679,0.206670812855478,0.741260264272572,0.458535649649586,0.999995822429765,FALSE,FALSE,FALSE,0.0765993378270848
"ENSRNOG00000011876","Fxr2",94.9160979563998,0.0315855050423211,0.0426275568321133,0.740964469690796,0.458714983671004,0.999995822429765,FALSE,FALSE,FALSE,0.0157936596709058
"ENSRNOG00000010353","Dnajb6",41.2487877700557,0.0477268391291176,0.0644308683783965,0.740744930656876,0.458848110976,0.999995822429765,FALSE,FALSE,FALSE,0.0238643267143041
"ENSRNOG00000005360","Dhrs7b",16.4485885629595,0.0756457464545744,0.102123311817058,0.740729468214714,0.458857488135061,0.999995822429765,FALSE,FALSE,FALSE,0.0378237803770325
"ENSRNOG00000001701","Cbr3",1.38140185630514,-0.253155794357667,0.341792918793335,-0.740670097120233,0.458893494583521,0.999995822429765,FALSE,FALSE,FALSE,0.126578804328579
"ENSRNOG00000015425","Ssx2ip",74.0598766237911,-0.0370838104864017,0.0500733100665091,-0.740590355164172,0.458941857723526,0.999995822429765,FALSE,FALSE,FALSE,0.0185428123929461
"ENSRNOG00000008674","Prdm11",10.8702587657977,-0.0915340512316308,0.123617090709564,-0.74046437030854,0.459018272796421,0.999995822429765,FALSE,FALSE,FALSE,0.0457679327655607
"ENSRNOG00000010184","Brk1",134.544094345442,0.0270100242676619,0.0364856549008649,0.740291611622453,0.459123069739742,0.999995822429765,FALSE,FALSE,FALSE,0.0135059192835762
"ENSRNOG00000021156","Vegfb",10.3946174191796,0.0957032758381274,0.129291242409789,0.74021468163169,0.459169740464259,0.999995822429765,FALSE,FALSE,FALSE,0.047852545068809
"ENSRNOG00000030243","Lrp1b",4.49323243834882,-0.141672837396362,0.191421327791229,-0.740109992084453,0.459233256206357,0.999995822429765,FALSE,FALSE,FALSE,0.0708373258479261
"ENSRNOG00000012782","Cemip2",12.3153537894464,-0.0887341019897265,0.119913526548443,-0.73998409140173,0.45930964738287,0.999995822429765,FALSE,FALSE,FALSE,0.0443679581446085
"ENSRNOG00000003686","Tbl1x",45.4167260757338,-0.0451794274387622,0.0610574258113118,-0.739949757763813,0.459330480808399,0.999995822429765,FALSE,FALSE,FALSE,0.0225906208691264
"ENSRNOG00000061160","Htra4",3.78064373509769,-0.247437250219411,0.334457544480348,-0.739816620384087,0.459411272699729,0.999995822429765,FALSE,FALSE,FALSE,0.123719532259451
"ENSRNOG00000018994","Psmc4",58.3588501101724,0.0400601368268009,0.0541650749173417,0.739593490601359,0.459546692617029,0.999995822429765,FALSE,FALSE,FALSE,0.0200309755631457
"ENSRNOG00000003901","Cfap36",71.8739386134534,0.0369139705260998,0.0499321698797994,0.739282322698213,0.459735581153058,0.999995822429765,FALSE,FALSE,FALSE,0.0184578924127952
"ENSRNOG00000015320","Atp5mc2",76.9628763944489,0.0351076218843944,0.0474893182725949,0.739274075969508,0.459740587763464,0.999995822429765,FALSE,FALSE,FALSE,0.0175547180919425
"ENSRNOG00000013279","Scd3",1.14837898379405,0.294917537359678,0.399240028935944,0.738697314860168,0.460090816639006,0.999995822429765,FALSE,FALSE,FALSE,0.147459675829584
"ENSRNOG00000013085","Nkain3",1.99761458494537,-0.210129374792255,0.284496569751016,-0.738600732431168,0.460149479350559,0.999995822429765,FALSE,FALSE,FALSE,0.105065594545873
"ENSRNOG00000054257","Adam10",40.0727577957759,-0.0484192613472378,0.0655601871519888,-0.738546722494659,0.460182285996365,0.999995822429765,FALSE,FALSE,FALSE,0.0242105378233641
"ENSRNOG00000016064","Tkt",133.508713208546,0.0268899560870438,0.0364101572037283,0.738528975213828,0.4601930663124,0.999995822429765,FALSE,FALSE,FALSE,0.0134458851932672
"ENSRNOG00000029141","Trabd2b",1.41510337124062,0.263280416666832,0.356585459919905,0.738337499027495,0.460309384597573,0.999995822429765,FALSE,FALSE,FALSE,0.131641115483161
"ENSRNOG00000010063","Htr2a",8.8192484663447,-0.110175497926258,0.149261842359025,-0.738135723001792,0.460431977643256,0.999995822429765,FALSE,FALSE,FALSE,0.0550886561128743
"ENSRNOG00000011452","Aldoc",682.457119870076,0.0299344337635089,0.0405543052151741,0.738132082517059,0.460434189660013,0.999995822429765,FALSE,FALSE,FALSE,0.0149681240314997
"ENSRNOG00000018960","Syne1",380.846153549666,-0.0307727229419524,0.0416978515051067,-0.73799300997999,0.460518696808844,0.999995822429765,FALSE,FALSE,FALSE,0.0153872686207215
"ENSRNOG00000014573","Ckmt1",182.659764877973,0.0238239183748407,0.0322936506976833,0.737727629429946,0.460679978836019,0.999995822429765,FALSE,FALSE,FALSE,0.0119128663371656
"ENSRNOG00000000808","Hsf2",21.7005056080097,-0.0652922122397514,0.0885171836981168,-0.737621888902691,0.46074425024353,0.999995822429765,FALSE,FALSE,FALSE,0.032647013269621
"ENSRNOG00000016779","Fam120a",82.2646112332154,-0.0336670943540866,0.0456428766671767,-0.73761990506391,0.460745456112084,0.999995822429765,FALSE,FALSE,FALSE,0.0168344543267886
"ENSRNOG00000017419","Map3k4",46.7480704081144,-0.0455827178958372,0.0618050864108993,-0.737523730535529,0.460803917534969,0.999995822429765,FALSE,FALSE,FALSE,0.0227922660976639
"ENSRNOG00000004805","Stac2",15.8058757216264,0.0785490122496243,0.106508449589722,0.737490899099562,0.460823875665339,0.999995822429765,FALSE,FALSE,FALSE,0.0392754132745574
"ENSRNOG00000057228",NA,2.83227662028002,0.184625772633052,0.250382240751633,0.737375670410235,0.460893926660486,0.999995822429765,FALSE,FALSE,FALSE,0.0923137934662713
"ENSRNOG00000005285","Fbxo33",30.951446713929,-0.0551385689803901,0.0748144622863184,-0.737004147264632,0.461119827316892,0.999995822429765,FALSE,FALSE,FALSE,0.0275701916399403
"ENSRNOG00000009888","Timm8b",58.8033278257192,0.0397578044574189,0.053955154932174,0.736867580259897,0.461202880966908,0.999995822429765,FALSE,FALSE,FALSE,0.0198798093784547
"ENSRNOG00000005045","Ppp2r5e",67.171183501098,-0.0374655732415412,0.0508504058090857,-0.736780221227792,0.46125601301824,0.999995822429765,FALSE,FALSE,FALSE,0.0187336937705158
"ENSRNOG00000001699","Setd4",4.12903142360639,0.151596643476926,0.205768168089842,0.736735156288782,0.461283422999867,0.999995822429765,FALSE,FALSE,FALSE,0.0757992288882083
"ENSRNOG00000005576","Rpia",5.61028028840096,-0.126016262758916,0.171097359819953,-0.736517868490338,0.461415597374667,0.999995822429765,FALSE,FALSE,FALSE,0.0630090385292033
"ENSRNOG00000050510","Rab1b-ps1",29.1668174613927,0.0563098436443701,0.0764669958468688,0.736394087681109,0.46149090167761,0.999995822429765,FALSE,FALSE,FALSE,0.0281558289719303
"ENSRNOG00000001391","Sdsl",4.59774745889644,0.143386159828191,0.194801010983223,0.736064762212861,0.461691286231364,0.999995822429765,FALSE,FALSE,FALSE,0.0716939870638409
"ENSRNOG00000014520","Ing1",18.1318014587911,-0.0706607915645009,0.0960628250393266,-0.735568535857377,0.461993316656153,0.999995822429765,FALSE,FALSE,FALSE,0.0353313029319957
"ENSRNOG00000014908","Sf3b5",27.9101514518173,0.0577728234028624,0.0785487428293802,0.735502839661657,0.462033311210091,0.999995822429765,FALSE,FALSE,FALSE,0.0288873188511765
"ENSRNOG00000033090","Ltbp1",1.73112569203641,0.235956922493049,0.320822323778887,0.735475386231764,0.462050024891673,0.999995822429765,FALSE,FALSE,FALSE,0.11797936839627
"ENSRNOG00000054274","Cacnb3",186.408150759303,0.0252897527398727,0.0343883392022457,0.735416519859765,0.462085863948308,0.999995822429765,FALSE,FALSE,FALSE,0.0126457835196816
"ENSRNOG00000020743","Cyp2s1",2.38043311407864,-0.192239903712081,0.261444084845974,-0.735300260571342,0.462156649549552,0.999995822429765,FALSE,FALSE,FALSE,0.0961208590057858
"ENSRNOG00000008992","Grik3",12.3390266171691,-0.0952265624346061,0.129538221527739,-0.735123281078971,0.462264416856382,0.999995822429765,FALSE,FALSE,FALSE,0.0476141883670483
"ENSRNOG00000051669","Psmd10",5.07512367805177,-0.132440671323631,0.18017026799464,-0.735086164869171,0.462287019637714,0.999995822429765,FALSE,FALSE,FALSE,0.0662212428115605
"ENSRNOG00000004033","Sema6a",16.1166752160284,-0.0748470718675968,0.101855423863289,-0.73483638895909,0.462439142540197,0.999995822429765,FALSE,FALSE,FALSE,0.0374244430835437
"ENSRNOG00000032374",NA,11.8536012987708,-0.0868123565944541,0.118160328810573,-0.734699687012768,0.462522410979187,0.999995822429765,FALSE,FALSE,FALSE,0.0434070854469723
"ENSRNOG00000009139","Fubp3",15.6846540772079,0.0768891210297597,0.104670970796895,0.734579229029568,0.462595791761899,0.999995822429765,FALSE,FALSE,FALSE,0.0384454676646251
"ENSRNOG00000020058","Celsr2",408.572772529487,-0.0292322252002103,0.0397999886574646,-0.734478229423507,0.462657323864774,0.999995822429765,FALSE,FALSE,FALSE,0.0146170197498504
"ENSRNOG00000052141",NA,16.2449461810304,0.0769617169727809,0.104823092108948,0.734205750129857,0.462823349497686,0.999995822429765,FALSE,FALSE,FALSE,0.0384817656361357
"ENSRNOG00000015516","Zng1a",4.64267465915098,0.142326335334103,0.193900012852281,0.734019215576493,0.462937026893171,0.999995822429765,FALSE,FALSE,FALSE,0.0711640748167967
"ENSRNOG00000057569","Ahnak",17.0473790897192,-0.0731322352367519,0.0996736583519696,-0.733716775785493,0.463121372030638,0.999995822429765,FALSE,FALSE,FALSE,0.0365670247681212
"ENSRNOG00000021986",NA,3.60915142111435,0.162257696023786,0.221188629700657,0.733571595625759,0.463209877752475,0.999995822429765,FALSE,FALSE,FALSE,0.0811297551616383
"ENSRNOG00000002389","Morf4l2",163.850680968948,-0.031875086333189,0.0434563923344669,-0.733495916730936,0.463256017375518,0.999995822429765,FALSE,FALSE,FALSE,0.0159384503163398
"ENSRNOG00000033916","Rps21-ps1",15.4864666007158,0.0776178805972145,0.105825843159175,0.733449205601582,0.463284497318957,0.999995822429765,FALSE,FALSE,FALSE,0.0388098474483525
"ENSRNOG00000028856","Pknox2",34.0152871302054,-0.0533652099140553,0.0727711455427195,-0.733329254556366,0.463357636372237,0.999995822429765,FALSE,FALSE,FALSE,0.0266835121067729
"ENSRNOG00000013679","Sema4d",35.7626007569389,0.0521142977898682,0.0710770509553677,0.73320849823374,0.463431272934847,0.999995822429765,FALSE,FALSE,FALSE,0.0260580560446794
"ENSRNOG00000000847","Csnk2b",62.5923546165499,0.0385876147854042,0.0526305081180074,0.733179598017249,0.463448897099947,0.999995822429765,FALSE,FALSE,FALSE,0.0192947145424474
"ENSRNOG00000058909","Rps9",6.52517903540473,-0.118121782505401,0.161115582812318,-0.73314933567289,0.463467352329203,0.999995822429765,FALSE,FALSE,FALSE,0.0590617984024459
"ENSRNOG00000007814","Kdm3a",24.6629915249004,-0.0607147124625947,0.0828384140284645,-0.732929440702864,0.463601465673783,0.999995822429765,FALSE,FALSE,FALSE,0.0303582633810426
"ENSRNOG00000015450","Ppp1r16a",32.9255453459128,0.0532190137375749,0.0726200563456486,0.732841812794377,0.463654915720606,0.999995822429765,FALSE,FALSE,FALSE,0.0266104140185327
"ENSRNOG00000001793","Heg1",53.131323618339,-0.0423352003464518,0.0577899256157628,-0.732570597649367,0.46382036949604,0.999995822429765,FALSE,FALSE,FALSE,0.0211685073229712
"ENSRNOG00000054212","Pde1a",44.2640563575032,-0.0561300537931783,0.0766587530487562,-0.732206715617702,0.464042405999619,0.999995822429765,FALSE,FALSE,FALSE,0.0280659340463344
"ENSRNOG00000003307","Gcdh",30.7852560779918,0.0545668359355357,0.0745352721991968,0.732094139130596,0.46411111082251,0.999995822429765,FALSE,FALSE,FALSE,0.0272843251175131
"ENSRNOG00000052499","Rab27a",8.03973138330945,-0.106335649218113,0.145253637750939,-0.732068751355075,0.464126605627497,0.999995822429765,FALSE,FALSE,FALSE,0.0531687317588016
"ENSRNOG00000058497","Fdxr",5.82897127873763,0.12614508865535,0.17233141946631,0.731991235527487,0.464173917290208,0.999995822429765,FALSE,FALSE,FALSE,0.06307345147742
"ENSRNOG00000017510","Mfge8",111.293223468323,-0.0440605113506511,0.0602214774189882,-0.731641155930169,0.464387621256523,0.999995822429765,FALSE,FALSE,FALSE,0.0220311628250708
"ENSRNOG00000016109","Neurl4",101.397884727308,0.0303371717032441,0.0414680908108131,0.731578693643003,0.464425756736261,0.999995822429765,FALSE,FALSE,FALSE,0.0151694930013673
"ENSRNOG00000060248","Chchd6",30.4903947871429,0.0549654322413067,0.075132720505425,0.731577824835159,0.464426287187082,0.999995822429765,FALSE,FALSE,FALSE,0.0274836232703986
"ENSRNOG00000015393","Slc32a1",52.7969753152242,0.0440088467881437,0.0601687454723657,0.731423705823418,0.464520389918179,0.999995822429765,FALSE,FALSE,FALSE,0.0220053305438171
"ENSRNOG00000011909","Rasa2",13.5602841933325,-0.0812722643633802,0.111120584426762,-0.731388021244125,0.464542179893614,0.999995822429765,FALSE,FALSE,FALSE,0.0406370393314354
"ENSRNOG00000019020","Bbs2",17.8613613740122,0.0715946627309589,0.0978937713629508,0.731350541859448,0.464565066438406,0.999995822429765,FALSE,FALSE,FALSE,0.0357982385152247
"ENSRNOG00000011944","Snx10",76.9931737621393,0.0355744439152151,0.0486444166047755,0.731316076914833,0.464586112788481,0.999995822429765,FALSE,FALSE,FALSE,0.0177881291073528
"ENSRNOG00000014463","Uri1",20.3367044850906,-0.0664268737864576,0.0908331322920299,-0.73130665111156,0.46459186883833,0.999995822429765,FALSE,FALSE,FALSE,0.0332143440429741
"ENSRNOG00000019742","Stat3",42.0920222326284,-0.0465009950343464,0.0635970101648609,-0.731182093526143,0.464667936073575,0.999995822429765,FALSE,FALSE,FALSE,0.0232514046669185
"ENSRNOG00000049115","Ccr5",3.62910257901589,-0.155795253852488,0.213074079306807,-0.731178819870233,0.464669935386518,0.999995822429765,FALSE,FALSE,FALSE,0.0778985340759892
"ENSRNOG00000009745","Ppp3cc",13.6659286081508,-0.0805499787980535,0.110307201657313,-0.730233181404556,0.465247663476093,0.999995822429765,FALSE,FALSE,FALSE,0.040275896548772
"ENSRNOG00000004917","Rasal2",26.8313310323045,-0.0581026348011013,0.079568467924079,-0.730221861963466,0.465254581389743,0.999995822429765,FALSE,FALSE,FALSE,0.0290522245502959
"ENSRNOG00000023208","Myorg",19.4534786986668,0.0693824138977493,0.0950198068188872,0.730188959760736,0.465274690003817,0.999995822429765,FALSE,FALSE,FALSE,0.0346921140986199
"ENSRNOG00000018714",NA,12.6290522548243,-0.0842449179304525,0.115439603974152,-0.729774834893888,0.465527829169097,0.999995822429765,FALSE,FALSE,FALSE,0.0421233661149715
"ENSRNOG00000004752","Nalcn",98.4529192035686,-0.0322619588747768,0.0442096632629362,-0.729749029819553,0.465543605386221,0.999995822429765,FALSE,FALSE,FALSE,0.0161318865871337
"ENSRNOG00000021528","Tusc2",60.0009856327542,0.0389596962344321,0.0533962204544214,0.729633968525689,0.465613952994223,0.999995822429765,FALSE,FALSE,FALSE,0.0194807552669613
"ENSRNOG00000016221",NA,86.2763286663004,0.033436256839011,0.045845372364798,0.729326758935539,0.465801807557472,0.999995822429765,FALSE,FALSE,FALSE,0.0167190355692508
"ENSRNOG00000020095","Pcdhb3",4.01206693251203,-0.148219522679691,0.203294033610314,-0.729089388642887,0.46594698515114,0.999995822429765,FALSE,FALSE,FALSE,0.0741106684895906
"ENSRNOG00000005346","Tmem128",12.0509073222602,-0.0854826390657453,0.117261640667765,-0.728990645013583,0.466007384955292,0.999995822429765,FALSE,FALSE,FALSE,0.0427422266826179
"ENSRNOG00000020383","Dapk3",18.0214508224165,0.0713879929398446,0.0979310289021068,0.728961941278132,0.466024943359346,0.999995822429765,FALSE,FALSE,FALSE,0.0356949036196676
"ENSRNOG00000007106","Sos1",57.6757850091144,-0.0399791806183689,0.0548525882345597,-0.728847660704917,0.466094853739332,0.999995822429765,FALSE,FALSE,FALSE,0.0199904974589297
"ENSRNOG00000008812","Tmem214",27.0898007250399,0.0578920331433747,0.0794505018306628,0.728655349046921,0.466212512260829,0.999995822429765,FALSE,FALSE,FALSE,0.0289469237214326
"ENSRNOG00000006575","Ccdc96",2.46375881195224,0.19495079169464,0.267594579345929,0.728530421547219,0.4662889532009,0.999995822429765,FALSE,FALSE,FALSE,0.0974763029970655
"ENSRNOG00000015631","Ippk",18.3251129196153,-0.0700105535913605,0.0961151340564501,-0.728403016638796,0.466366917189594,0.999995822429765,FALSE,FALSE,FALSE,0.0350061839454255
"ENSRNOG00000023453","Lrba",24.030573490548,-0.0608543826052746,0.0835474904918486,-0.728380735878738,0.466380552391349,0.999995822429765,FALSE,FALSE,FALSE,0.0304280984523826
"ENSRNOG00000060436","Vti1b",35.2786998969578,0.0506902563543605,0.0696075564832175,0.728229216989997,0.466473283580905,0.999995822429765,FALSE,FALSE,FALSE,0.0253460353269255
"ENSRNOG00000020763","Snrnp70",73.7807324668891,0.0393638480534385,0.0540607002052527,0.728141661206485,0.466526873327045,0.999995822429765,FALSE,FALSE,FALSE,0.0196828311764645
"ENSRNOG00000026870","Clic6",5.23033467049513,0.723178830517546,0.993482826307478,0.72792283003564,0.466660826956902,0.999995822429765,FALSE,FALSE,TRUE,0.361590322408518
"ENSRNOG00000002456",NA,14.4046020794235,-0.0786103477624296,0.108012902528344,-0.727786643283672,0.466744202040606,0.999995822429765,FALSE,FALSE,FALSE,0.0393060810309601
"ENSRNOG00000004741","Rpl19",178.549066103336,0.0231870576414246,0.0318687531195832,0.727579693953456,0.46687091460277,0.999995822429765,FALSE,FALSE,FALSE,0.0115944359704576
"ENSRNOG00000014745","Pdha1l1",12.3165089610996,0.0860407527278489,0.118262110027292,0.72754285128172,0.46689347492424,0.999995822429765,FALSE,FALSE,FALSE,0.0430212835136697
"ENSRNOG00000047363","Kcnk13",1.43209966690786,-0.244560245831683,0.336246862513912,-0.727323502748117,0.467027803798052,0.999995822429765,FALSE,FALSE,FALSE,0.122281030065587
"ENSRNOG00000009946","Ldlr",47.0197485371337,-0.050526719001398,0.0694737675618309,-0.72727765852672,0.467055881471969,0.999995822429765,FALSE,FALSE,FALSE,0.0252642666504442
"ENSRNOG00000033772","Serpinb9",13.2310038541606,0.0833517061470092,0.1146685050418,0.726892760279949,0.467291652520036,0.999995822429765,FALSE,FALSE,FALSE,0.0416767602232499
"ENSRNOG00000004819","Porcn",58.0942169751969,0.0397262006610912,0.0546579875558116,0.726814184670201,0.467339792451311,0.999995822429765,FALSE,FALSE,FALSE,0.0198640074802909
"ENSRNOG00000005015","Rabep1",102.844864403786,-0.0360324099776458,0.0495816060274795,-0.726729383426501,0.467391749648214,0.999995822429765,FALSE,FALSE,FALSE,0.0180171121385682
"ENSRNOG00000024461","Marchf11",1.7812043796569,0.229188045561196,0.315823288310467,0.7256844382416,0.468032243867233,0.999995822429765,FALSE,FALSE,FALSE,0.114594929930343
"ENSRNOG00000018113",NA,7.2528412971068,-0.110634066060613,0.152455805906842,-0.725679585651308,0.468035219373205,0.999995822429765,FALSE,FALSE,FALSE,0.0553179401800518
"ENSRNOG00000025940","Mettl9",23.6279946386219,-0.0618126014772852,0.0851993556138421,-0.725505504495185,0.468141969194814,0.999995822429765,FALSE,FALSE,FALSE,0.0309072078883879
"ENSRNOG00000002828","Tob1",16.7131871408647,-0.0723660209147988,0.0997842177593366,-0.725225116153478,0.468313936918468,0.999995822429765,FALSE,FALSE,FALSE,0.0361839176071447
"ENSRNOG00000009823","Naa38",28.5604898304379,0.0562390134757422,0.0775686512514745,0.725022448739216,0.46843825863311,0.999995822429765,FALSE,FALSE,FALSE,0.0281204138876164
"ENSRNOG00000016999","Grp",2.76482848401424,-0.178762889982662,0.246576595222439,-0.724979148249651,0.468464822702018,0.999995822429765,FALSE,FALSE,FALSE,0.0893823521410765
"ENSRNOG00000054953","Pcdhb6",1.99641500101652,0.220202261839685,0.303744918246023,0.724957846574833,0.468477891201121,0.999995822429765,FALSE,FALSE,FALSE,0.110102038069588
"ENSRNOG00000004140","Pacrgl",3.72821498485611,-0.151516017905273,0.209097296587834,-0.724619688431157,0.468685377007244,0.999995822429765,FALSE,FALSE,FALSE,0.0757589161023819
"ENSRNOG00000005600","Nr4a2",23.1363619710682,-0.0677581727783049,0.0935233112257449,-0.724505707617125,0.468755324386306,0.999995822429765,FALSE,FALSE,FALSE,0.0338799935388977
"ENSRNOG00000012762","Zfp93",9.25897459054658,0.0992646875480333,0.13701142548456,0.724499341547391,0.468759231265817,0.999995822429765,FALSE,FALSE,FALSE,0.0496332509237619
"ENSRNOG00000033663","P4ha2",13.8193138400689,-0.0796793870421341,0.109989944660496,-0.724424285220611,0.468805294957614,0.999995822429765,FALSE,FALSE,FALSE,0.0398406006708123
"ENSRNOG00000005796","Ctnna1",52.8894124434803,0.0416037512289531,0.057436271037016,0.724346314233051,0.468853150092255,0.999995822429765,FALSE,FALSE,FALSE,0.0208027827642218
"ENSRNOG00000009421","Ivd",61.8146246884184,0.0382398106821053,0.0528147805639992,0.724036155669862,0.469043538423295,0.999995822429765,FALSE,FALSE,FALSE,0.0191208124907979
"ENSRNOG00000019768","Ncoa4",89.2731508853809,-0.0320098405648422,0.0442111546711508,-0.724021817637116,0.469052340743091,0.999995822429765,FALSE,FALSE,FALSE,0.0160058274321664
"ENSRNOG00000031440","Nova1",20.6850320065103,-0.0651470547842237,0.0899809292084928,-0.72400958022197,0.469059853536499,0.999995822429765,FALSE,FALSE,FALSE,0.0325744345418571
"ENSRNOG00000009585","Tcf20",96.2461761118154,-0.0304771876970335,0.0420999302613292,-0.723924897448778,0.469111843805193,0.999995822429765,FALSE,FALSE,FALSE,0.015239500998262
"ENSRNOG00000000968","Rnf6",67.1996903501767,0.0369139036837313,0.051008459030841,0.723682000693497,0.469260985885009,0.999995822429765,FALSE,FALSE,FALSE,0.0184578589916109
"ENSRNOG00000001992","Atp6v1a",469.961683638969,-0.0203772328613502,0.0281592720610325,-0.723642032265059,0.469285529583574,0.999995822429765,FALSE,FALSE,FALSE,0.0101895235804204
"ENSRNOG00000061764","Fmn2",33.1162170025822,-0.0515402385856057,0.0712255394412107,-0.723620192840334,0.469298940975156,0.999995822429765,FALSE,FALSE,FALSE,0.0257710264425481
"ENSRNOG00000009802","Fam124a",24.3753600481935,-0.0612655275551235,0.0846674865764428,-0.723601585831999,0.469310367536523,0.999995822429765,FALSE,FALSE,FALSE,0.030633670927307
"ENSRNOG00000030149","Adgrl3",46.0872246478117,-0.0439377159370837,0.0607450318968984,-0.723313735543978,0.469487155958944,0.999995822429765,FALSE,FALSE,FALSE,0.0219697651182871
"ENSRNOG00000017443","Tmem87b",23.8289693813903,-0.0610974168009409,0.0844804997553901,-0.723213250132823,0.469548879547076,0.999995822429765,FALSE,FALSE,FALSE,0.0305496155502157
"ENSRNOG00000027290",NA,18.526364918464,-0.0692518228385495,0.0957900980241045,-0.722953877979361,0.469708220719517,0.999995822429765,FALSE,FALSE,FALSE,0.03462681856902
"ENSRNOG00000016935","Mapk1ip1",13.3861329471664,0.0818646708763446,0.113242692183226,0.722913499300143,0.469733029409437,0.999995822429765,FALSE,FALSE,FALSE,0.0409332425879175
"ENSRNOG00000055661","Ipo11-ps1",6.48793145405861,-0.115506798974202,0.159827105519309,-0.722698434654736,0.469865177484247,0.999995822429765,FALSE,FALSE,FALSE,0.0577543066368464
"ENSRNOG00000005705","Qpct",1.7642002488001,-0.218624815785168,0.30251759390312,-0.722684631212498,0.469873659813771,0.999995822429765,FALSE,FALSE,FALSE,0.109313315042329
